date,account_value,reward,daily_volatility,window
2022-06-16,313917.040573,-4.96164608001709,9322.46476956604,5
2022-06-17,319342.360573,0.542532026767731,9348.79780540198,5
2022-06-18,292366.830573,-2.69755291938782,8668.05472792419,5
2022-06-19,331525.430573,3.91585993766785,9389.38802345972,5
2022-06-20,331446.060573,-0.00793700013309717,9389.04740974646,5
2022-06-21,330760.190573,-0.0685869976878166,9459.14774283956,5
2022-06-22,308569.010573,-2.21911811828613,9130.73974885691,5
2022-06-23,336324.300573,2.77552890777588,9634.90234658118,5
2022-06-24,359897.400573,2.3573100566864,9674.54516451061,5
2022-06-25,364976.020573,0.507861971855164,9790.28016092492,5
2022-06-26,351893.810573,-1.30822098255157,9588.0671427179,5
2022-06-27,350346.370573,-0.154743999242783,9450.06065003583,5
2022-06-28,336119.990573,-1.42263805866241,9245.14092923172,5
2022-06-29,323246.070573,-1.28739202022553,9182.01119736121,5
2022-06-30,314690.070573,-0.855599999427795,9103.28654717746,5
2022-07-01,311374.230573,-0.331584006547928,8794.41407070925,5
2022-07-02,313512.870573,0.213863998651505,8779.7507003597,5
2022-06-03,1000000,0,0,6
2022-06-04,1008939.62872,0.893962860107422,13595.5415181988,6
2022-06-05,1001574.02872,-0.736559987068176,13621.722854525,6
2022-06-06,988182.02872,-1.33920001983643,14295.7764201537,6
2022-06-07,972111.62872,-1.60704004764557,14190.4194577492,6
2022-06-08,966085.22872,-0.602639973163605,13762.0076066499,6
2022-06-09,970772.42872,0.468719989061356,13717.6559321004,6
2022-06-10,959054.42872,-1.17180001735687,13266.4943584765,6
2022-06-11,903812.42872,-5.52419996261597,12984.8516521548,6
2022-06-12,853257.62872,-5.05548000335693,12138.6650143278,6
2022-06-13,746791.22872,-10.6466398239136,10270.8519746611,6
2022-06-14,746791.22872,0,10105.7201152955,6
2022-06-15,782280.02872,3.54888010025024,10307.4728760836,6
2022-06-16,703936.82872,-7.83432006835938,9322.46476956604,6
2022-06-17,722685.62872,1.87487995624542,9348.79780540198,6
2022-06-18,659743.22872,-6.29423999786377,8668.05472792419,6
2022-06-19,720342.02872,6.05987977981567,9389.38802345972,6
2022-06-20,725029.22872,0.468719989061356,9389.04740974646,6
2022-06-21,737082.02872,1.20527994632721,9459.14774283956,6
2022-06-22,717998.42872,-1.90836000442505,9130.73974885691,6
2022-06-23,766544.42872,4.85459995269775,9634.90234658118,6
2022-06-24,804376.82872,3.78324007987976,9674.54516451061,6
2022-06-25,802702.82872,-0.167400002479553,9790.28016092492,6
2022-06-26,783284.42872,-1.94184005260468,9588.0671427179,6
2022-06-27,782949.62872,-0.0334799997508526,9450.06065003583,6
2022-06-28,759848.42872,-2.31012010574341,9245.14092923172,6
2022-06-29,735742.82872,-2.41055989265442,9182.01119736121,6
2022-06-30,735408.02872,-0.0334799997508526,9103.28654717746,6
2022-07-01,726368.42872,-0.90395998954773,8794.41407070925,6
2022-07-02,731055.62872,0.468719989061356,8779.7507003597,6
2022-07-03,734068.82872,0.301319986581802,8807.61842589446,6
2022-07-04,775249.22872,4.11804008483887,9221.46188457605,6
2022-07-05,772905.62872,-0.234359994530678,9197.01462480444,6
2022-07-06,799020.02872,2.6114399433136,9366.28601298057,6
2022-07-07,808394.42872,0.937439978122711,9853.93005299916,6
2022-07-08,806050.82872,-0.234359994530678,9844.99975882963,6
2022-07-09,814755.62872,0.870480000972748,9842.31649751555,6
2022-07-10,785962.82872,-2.87928009033203,9511.59867892646,6
2022-07-11,755496.02872,-3.0466799736023,9106.27954633627,6
2022-07-12,738756.02872,-1.67400002479553,8821.19169532981,6
2022-07-13,771901.22872,3.31451988220215,9228.73885788784,6
2022-07-14,798685.22872,2.67840003967285,9376.27340861792,6
2022-07-15,798685.22872,0,9481.61754600389,6
2022-07-16,836517.62872,3.78324007987976,9623.84517923522,6
2022-07-17,829821.62872,-0.669600009918213,9440.92615096751,6
2022-07-18,884394.02872,5.45724010467529,10154.1592837921,6
2022-07-19,899460.02872,1.50660002231598,10615.178337586,6
2022-07-20,864640.82872,-3.48192000389099,10540.6967827495,6
2022-07-21,889416.02872,2.47751998901367,10493.7410863079,6
2022-07-22,878702.42872,-1.07135999202728,10283.154797669,6
2022-07-23,867988.82872,-1.07135999202728,10171.0490704297,6
2022-07-24,875354.42872,0.736559987068176,10220.5392582714,6
2022-07-25,819108.02872,-5.62463998794556,9661.15439167598,6
2022-07-26,835178.42872,1.60704004764557,9631.66367683982,6
2022-07-27,909504.02872,7.43255996704102,10385.2671280371,6
2022-07-28,928252.82872,1.87487995624542,10784.0542084825,6
2022-07-29,983160.02872,5.49071979522705,10747.8713540754,6
2022-07-30,963741.62872,-1.94184005260468,10693.3226071445,6
2022-07-31,949010.42872,-1.47311997413635,10533.6420488769,6
2022-08-01,948340.82872,-0.0669599995017052,10532.0013652329,6
2022-08-02,950349.62872,0.200880005955696,10399.7980247834,6
2022-08-03,996217.22872,4.5867600440979,10319.2518701514,6
2022-08-04,1044093.62872,4.78764009475708,10225.7835849625,6
2022-08-05,1057820.42872,1.37267994880676,10521.7545231593,6
2022-08-06,1055476.82872,-0.234359994530678,10363.1698774083,6
2022-08-07,1080921.62872,2.54448008537293,10462.8105124781,6
2022-08-08,1087952.42872,0.703079998493195,10745.0740514226,6
2022-08-09,1086278.42872,-0.167400002479553,10450.3459165937,6
2022-08-10,1101009.62872,1.47311997413635,10795.6193654124,6
2022-08-11,1083600.02872,-1.7409600019455,10782.084494878,6
2022-08-12,1097996.42872,1.43964004516602,10985.3301306424,6
2022-08-13,1085943.62872,-1.20527994632721,10998.6907634894,6
2022-08-14,1063512.02872,-2.24316000938416,10946.5246977122,6
2022-08-15,1069873.22872,0.636120021343231,10854.6590758357,6
2022-08-16,1058490.02872,-1.13831996917725,10747.29171414,6
2022-08-17,1027688.42872,-3.08015990257263,10517.6610070248,6
2022-08-18,998226.02872,-2.94623994827271,10446.1164685479,6
2022-08-19,934614.02872,-6.36119985580444,9392.09977550045,6
2022-08-20,950014.82872,1.54007995128632,9541.77704211794,6
2022-08-21,1010948.42872,6.09335994720459,9704.88802229406,6
2022-08-22,1004587.22872,-0.636120021343231,9649.49566139426,6
2022-08-23,1002243.62872,-0.234359994530678,9701.88119632591,6
2022-08-24,992534.42872,-0.970920026302338,9628.71719827032,6
2022-08-25,1008604.82872,1.60704004764557,9709.18500755628,6
2022-08-26,936288.02872,-7.23167991638184,9134.1198770556,6
2022-08-27,930596.42872,-0.569159984588623,9042.44096375654,6
2022-08-28,925909.22872,-0.468719989061356,8829.63685412939,6
2022-08-29,957380.42872,3.14711999893188,9144.25038592132,6
2022-08-30,942984.02872,-1.43964004516602,8928.01581122032,6
2022-08-03,1000000,0,0,7
2022-08-04,993606.759528,-0.639324069023132,10225.7835849625,7
2022-08-05,1073123.484808,7.95167255401611,10521.7545231593,7
2022-08-06,1044609.114808,-2.85143709182739,10363.1698774083,7
2022-08-07,1050556.544808,0.594743013381958,10462.8105124781,7
2022-08-08,1097987.564808,4.74310207366943,10745.0740514226,7
2022-08-09,1052148.634808,-4.58389282226563,10450.3459165937,7
2022-08-10,1145216.004808,9.30673694610596,10795.6193654124,7
2022-08-11,1161619.744808,1.64037394523621,10782.084494878,7
2022-08-12,1209818.474808,4.81987285614014,10985.3301306424,7
2022-08-13,1225395.664808,1.55771899223328,10998.6907634894,7
2022-08-14,1195604.784808,-2.97908806800842,10946.5246977122,7
2022-08-15,1173246.134808,-2.23586511611938,10854.6590758357,7
2022-08-16,1159417.904808,-1.38282299041748,10747.29171414,7
2022-08-17,1133207.964808,-2.62099409103394,10517.6610070248,7
2022-08-18,1140663.144808,0.745518028736115,10446.1164685479,7
2022-08-19,994123.684808,-14.6539459228516,9392.09977550045,7
2022-08-20,973799.594808,-2.03240895271301,9541.77704211794,7
2022-08-21,999841.924808,2.60423302650452,9704.88802229406,7
2022-08-22,1003863.334808,0.402141004800797,9649.49566139426,7
2022-08-23,1029003.284808,2.51399493217468,9701.88119632591,7
2022-08-24,1023531.234808,-0.547204971313477,9628.71719827032,7
2022-08-25,1047335.784808,2.38045501708984,9709.18500755628,7
2022-08-26,931913.574808,-11.5422210693359,9134.1198770556,7
2022-08-27,921343.734808,-1.05698394775391,9042.44096375654,7
2022-08-28,881665.034808,-3.96786999702454,8829.63685412939,7
2022-08-29,958852.314808,7.71872806549072,9144.25038592132,7
2022-08-30,942046.544808,-1.68057703971863,8928.01581122032,7
2022-08-31,960244.614808,1.8198070526123,9034.56172538916,7
2022-09-01,980022.034808,1.97774195671082,9066.33952752463,7
2022-09-02,973349.064808,-0.667297005653381,8984.31334055951,7
2022-09-03,962312.134808,-1.10369300842285,8931.56396556741,7
2022-09-04,975780.274808,1.34681403636932,9005.86336975837,7
2022-09-05,999538.314808,2.37580394744873,8902.58118459784,7
2022-09-06,963207.284808,-3.63310289382935,8445.24742688783,7
2022-09-07,1007073.714808,4.38664293289185,8662.37908300537,7
2022-09-08,1010393.404808,0.331968992948532,8673.50677644797,7
2022-09-09,1061569.624808,5.11762189865112,9612.72224529902,7
2022-09-10,1096066.954808,3.44973301887512,9735.72984854357,7
2022-09-11,1091119.184808,-0.494776993989944,9821.77784596048,7
2022-09-12,1060424.804808,-3.06943798065186,10100.2842987457,7
2022-09-13,972762.514808,-8.76622867584229,9088.8754612915,7
2022-09-14,1012251.944808,3.94894289970398,9099.88969260739,7
2022-09-15,910019.264808,-10.2232675552368,8890.0715825627,7
2022-09-16,886064.014808,-2.3955249786377,8945.11998503467,7
2022-09-17,907632.624808,2.15686106681824,9082.65645947386,7
2022-09-18,824705.584808,-8.29270362854004,8786.41508393877,7
2022-09-19,850315.374808,2.56097888946533,8832.93845118876,7
2022-09-20,817561.124808,-3.27542495727539,8534.08423735084,7
2022-09-21,769950.374808,-4.76107501983643,8356.52770576126,7
2022-09-22,819775.134808,4.98247623443604,8778.9723971127,7
2022-09-23,820268.164808,0.0493029989302158,8725.84261504106,7
2022-09-24,814014.924808,-0.625324010848999,8554.68011233747,7
2022-09-25,800132.024808,-1.38829004764557,8506.28878574095,7
2022-09-26,825769.404808,2.56373810768127,8694.84252675624,7
2022-09-27,820725.654808,-0.504374980926514,8627.56116948855,7
2022-09-28,826426.914808,0.570125997066498,8780.31832144295,7
2022-09-29,825511.414808,-0.0915500000119209,8864.13837527496,7
2022-09-30,821207.554808,-0.430386006832123,8785.93823418737,7
2022-10-01,810754.144808,-1.04534101486206,8737.49940162262,7
2022-10-02,789123.154808,-2.16309905052185,8624.94500399085,7
2022-10-03,817742.244808,2.86190891265869,8883.83605049455,7
2022-10-04,841472.244808,2.37299990653992,9206.89642048225,7
2022-10-05,835732.314808,-0.573993027210236,9124.86308212165,7
2022-10-06,835617.134808,-0.0115179996937513,9033.69009261442,7
2022-10-07,822666.014808,-1.29511201381683,8836.67005120141,7
2022-10-08,813004.874808,-0.966113984584808,8788.74778484398,7
2022-10-09,817732.124808,0.472725003957748,8796.55470605396,7
2022-10-10,797282.624808,-2.04495000839233,8660.78142794286,7
2022-10-11,791161.584808,-0.612103998661041,8629.10755161596,7
2022-10-12,800001.194808,0.883961021900177,8671.12334358255,7
2022-10-13,795462.874808,-0.453832000494003,8775.93686606102,7
2022-10-14,801124.304808,0.566142976284027,8681.18754506548,7
2022-10-15,787946.554808,-1.31777501106262,8635.46558710968,7
2022-10-16,807109.264808,1.91627097129822,8718.82558320914,7
2022-10-17,822824.314808,1.57150495052338,8847.6242696946,7
2022-10-18,810048.584808,-1.27757298946381,8747.99702306889,7
2022-10-19,794236.644808,-1.58119404315948,8658.00056391903,7
2022-10-20,792669.804808,-0.156683996319771,8620.67515977851,7
2022-10-21,803274.264808,1.06044602394104,8674.34445617778,7
2022-10-22,811827.084808,0.855282008647919,8690.10502080895,7
2022-10-23,843063.514808,3.12364292144775,8850.13351462376,7
2022-10-24,830351.884808,-1.27116298675537,8741.73042974267,7
2022-10-25,902044.494808,7.16926097869873,9067.49415744321,7
2022-10-26,967692.614808,6.56481218338013,9368.77854769767,7
2022-10-27,935563.764808,-3.2128849029541,9156.48570063986,7
2022-10-28,960510.684808,2.49469208717346,9284.67410490475,7
2022-10-29,1000728.064808,4.02173805236816,9371.68562396446,7
2022-10-30,982803.594808,-1.79244697093964,9289.76289115904,7
2022-10-31,971900.644808,-1.09029495716095,9226.02862716974,7
2022-10-03,1000000,0,0,8
2022-10-04,1035338.8546,3.53388547897339,9206.89642048225,8
2022-10-05,1026360.8546,-0.897800028324127,9124.86308212165,8
2022-10-06,1016481.3546,-0.987950026988983,9033.69009261442,8
2022-10-07,994952.3546,-2.15289998054504,8836.67005120141,8
2022-10-08,989345.8546,-0.560649991035461,8788.74778484398,8
2022-10-09,990398.8546,0.10530000180006,8796.55470605396,8
2022-10-10,975041.3546,-1.53575003147125,8660.78142794286,8
2022-10-11,971447.8546,-0.359349995851517,8629.10755161596,8
2022-10-12,976224.3546,0.477649986743927,8671.12334358255,8
2022-10-13,987204.3546,1.09800004959106,8775.93686606102,8
2022-10-14,977294.3546,-0.99099999666214,8681.18754506548,8
2022-10-15,971917.3546,-0.537699997425079,8635.46558710968,8
2022-10-16,981596.8546,0.967949986457825,8718.82558320914,8
2022-10-17,995940.8546,1.43439996242523,8847.6242696946,8
2022-10-18,984819.8546,-1.11210000514984,8747.99702306889,8
2022-10-19,974646.3546,-1.0173499584198,8658.00056391903,8
2022-10-20,970543.8546,-0.410250008106232,8620.67515977851,8
2022-10-21,976666.3546,0.612249970436096,8674.34445617778,8
2022-10-22,978665.3546,0.19990000128746,8690.10502080895,8
2022-10-23,996967.8546,1.83025002479553,8850.13351462376,8
2022-10-24,984933.8546,-1.20340001583099,8741.73042974267,8
2022-10-25,1022451.3546,3.75174999237061,9067.49415744321,8
2022-10-26,1057027.3546,3.45760011672974,9368.77854769767,8
2022-10-27,1033203.3546,-2.38240003585815,9156.48570063986,8
2022-10-28,1048039.8546,1.48364996910095,9284.67410490475,8
2022-10-29,1058931.3546,1.08914995193481,9371.68562396446,8
2022-10-30,1049821.8546,-0.910950005054474,9289.76289115904,8
2022-10-31,1042984.8546,-0.683700025081635,9226.02862716974,8
2022-11-01,1042628.8546,-0.0355999991297722,9221.90990024662,8
2022-11-02,1026039.8546,-1.65890002250671,9079.50565712082,8
2022-11-03,1028838.8546,0.279900014400482,9100.75982223829,8
2022-11-04,1075873.8546,4.70349979400635,9512.8424738257,8
2022-11-05,1083416.3546,0.75424998998642,9589.02887603791,8
2022-11-06,1063726.8546,-1.96895003318787,9419.09469982593,8
2022-11-07,1048004.3546,-1.57225000858307,9271.34809595791,8
2022-11-08,945809.3546,-10.2194995880127,8361.59061687162,8
2022-11-09,814588.3546,-13.1220998764038,7191.25787058611,8
2022-11-10,900182.102319,8.55937480926514,7929.78173930966,8
2022-11-11,873109.262319,-2.70728397369385,7685.5134197282,8
2022-11-12,859939.532319,-1.31697297096252,7572.75369297208,8
2022-11-13,835345.802319,-2.45937299728394,7355.03602151614,8
2022-11-14,850115.912319,1.47701096534729,7486.04168007514,8
2022-11-15,864452.522319,1.43366098403931,7616.76041979791,8
2022-11-16,852324.212319,-1.21283102035522,7514.07972517519,8
2022-11-17,853844.012319,0.151979997754097,7532.48638493736,8
2022-11-18,854246.402319,0.0402389988303185,7532.00457433183,8
2022-11-19,854258.132319,0.00117299996782094,7531.40512529147,8
2022-11-20,832815.182319,-2.14429497718811,7351.82341736767,8
2022-11-21,807369.242319,-2.54459404945374,7127.0455827565,8
2022-11-22,830097.392319,2.27281498908997,7326.65638112108,8
2022-11-23,849282.062319,1.91846704483032,7485.8974232486,8
2022-11-24,849069.902319,-0.0212159994989634,7479.44157802499,8
2022-11-25,845152.592319,-0.39173099398613,7444.07743191563,8
2022-11-26,841910.522319,-0.324207007884979,7410.08161950701,8
2022-11-27,840391.232319,-0.151929005980492,7399.55039805948,8
2022-11-28,829381.862319,-1.10093700885773,7307.13654511503,8
2022-11-29,841092.482319,1.17106199264526,7404.28185509049,8
2022-11-30,877869.092319,3.67766094207764,7725.72002839002,8
2022-12-01,868369.322319,-0.949976980686188,7644.02583226201,8
2022-12-02,874253.192319,0.58838701248169,7693.95258451005,8
2022-12-03,863668.652319,-1.05845403671265,7608.81375809367,8
2022-12-04,874914.152319,1.12454998493195,7703.92441036962,8
2022-12-05,867807.302319,-0.710685014724731,7643.47827153028,8
2022-12-06,874060.412319,0.625311017036438,7698.18643261443,8
2022-12-07,861192.092319,-1.28683197498322,7589.54268045183,8
2022-12-08,880952.552319,1.97604596614838,7759.85713717864,8
2022-12-09,876080.012319,-0.487253993749619,7719.66732713845,8
2022-12-10,876025.442319,-0.00545699987560511,7717.90290476342,8
2022-12-11,873861.002319,-0.216444000601769,7699.61375449877,8
2022-12-12,880224.782319,0.636377990245819,7757.83383016305,8
2022-12-13,909033.152319,2.88083696365356,8015.06416838665,8
2022-12-14,910484.102319,0.145095005631447,8032.44472522532,8
2022-12-15,887696.792319,-2.27873110771179,7833.14239483037,8
2022-12-16,850761.572319,-3.69352197647095,7520.6439967111,8
2022-12-17,858125.972319,0.736440002918243,7581.47104129242,8
2022-12-18,856172.162319,-0.195381000638008,7562.03618192143,8
2022-12-19,840906.332319,-1.52658295631409,7427.09854886071,8
2022-12-20,864197.012319,2.32906794548035,7628.74283149371,8
2022-12-21,860581.622319,-0.361539006233215,7597.38087317962,8
2022-12-22,860416.382319,-0.0165240000933409,7595.1168287657,8
2022-12-23,858226.952319,-0.218942999839783,7574.31657110762,8
2022-12-24,861165.572319,0.293861985206604,7601.78819135925,8
2022-12-25,860961.062319,-0.0204509999603033,7600.64083222373,8
2022-12-26,865412.342319,0.445127993822098,7639.39189452058,8
2022-12-27,854547.812319,-1.08645296096802,7542.03391204698,8
2022-12-28,846436.262319,-0.811155021190643,7472.30613728825,8
2022-12-29,850830.422319,0.439415991306305,7510.19078649064,8
2022-12-30,849504.932319,-0.132549002766609,7498.19088609305,8
2022-12-31,846185.852319,-0.331907987594605,7468.25173020805,8
2022-12-03,1000000,0,0,9
2022-12-04,1012987.429218,1.29874289035797,7703.92441036962,9
2022-12-05,1004725.779218,-0.826165020465851,7643.47827153028,9
2022-12-06,1011983.589218,0.72578102350235,7698.18643261443,9
2022-12-07,997016.429218,-1.49671602249146,7589.54268045183,9
2022-12-08,1019999.255538,2.29828262329102,7759.85713717864,9
2022-12-09,1014310.635538,-0.568862020969391,7719.66732713845,9
2022-12-10,1014262.805538,-0.00478299986571074,7717.90290476342,9
2022-12-11,1011736.965538,-0.252584010362625,7699.61375449877,9
2022-12-12,1019090.565538,0.735360026359558,7757.83383016305,9
2022-12-13,1052492.875538,3.34023094177246,8015.06416838665,9
2022-12-14,1054126.925538,0.163405001163483,8032.44472522532,9
2022-12-15,1027647.735538,-2.64791893959045,7833.14239483037,9
2022-12-16,984608.935538,-4.30388021469116,7520.6439967111,9
2022-12-17,993212.795538,0.86038601398468,7581.47104129242,9
2022-12-18,990979.905538,-0.223288998007774,7562.03618192143,9
2022-12-19,973246.555538,-1.77333498001099,7427.09854886071,9
2022-12-20,1000332.915538,2.70863604545593,7628.74283149371,9
2022-12-21,996123.285538,-0.420962989330292,7597.38087317962,9
2022-12-22,995938.385538,-0.0184899996966124,7595.1168287657,9
2022-12-23,993411.675538,-0.252671003341675,7574.31657110762,9
2022-12-24,996805.295538,0.339361995458603,7601.78819135925,9
2022-12-25,996559.705538,-0.0245590005069971,7600.64083222373,9
2022-12-26,1001732.825538,0.517311990261078,7639.39189452058,9
2022-12-27,989140.535538,-1.25922894477844,7542.03391204698,9
2022-12-28,979704.985538,-0.943554997444153,7472.30613728825,9
2022-12-29,984816.305538,0.511132001876831,7510.19078649064,9
2022-12-30,983279.895538,-0.153641000390053,7498.19088609305,9
2022-12-31,979434.455538,-0.384543985128403,7468.25173020805,9
2023-01-01,983821.925538,0.438746988773346,7502.83918922401,9
2023-01-02,987163.525538,0.334160000085831,7526.12912714246,9
2023-01-03,987304.515538,0.0140990000218153,7526.86776411159,9
2023-01-04,997776.035538,1.04715204238892,7596.99168313938,9
2023-01-05,996663.825538,-0.111221000552177,7590.05281277337,9
2023-01-06,1003721.625538,0.705780029296875,7641.33101276793,9
2023-01-07,1003299.365538,-0.0422260016202927,7638.7200809487,9
2023-01-08,1014277.285538,1.0977920293808,7716.38799699416,9
2023-01-09,1017303.915538,0.302662998437881,7734.27612684528,9
2023-01-10,1032833.975538,1.55300605297089,7853.38263896237,9
2023-01-11,1062625.715538,2.9791738986969,8076.5224957321,9
2023-01-12,1115988.615538,5.33628988265991,8495.3300532626,9
2023-01-13,1180003.185538,6.40145683288574,8996.23931109365,9
2023-01-14,1240715.875538,6.07126903533936,9454.68369688214,9
2023-01-15,1235787.735538,-0.492814004421234,9415.60401575078,9
2023-01-16,1254358.625538,1.85708904266357,9559.09564952087,9
2023-01-17,1251337.925538,-0.302069991827011,9537.48540418047,9
2023-01-18,1224195.785538,-2.71421408653259,9337.02637678732,9
2023-01-19,1247559.785538,2.33640003204346,9512.05084108341,9
2023-01-20,1341958.225538,9.43984413146973,10237.5168694182,9
2023-01-21,1348734.165538,0.677594006061554,10300.6562048261,9
2023-01-22,1344287.195538,-0.444696992635727,10263.8401938369,9
2023-01-23,1356598.925538,1.23117303848267,10361.7330417916,9
2023-01-24,1339709.045538,-1.68898797035217,10244.5532408603,9
2023-01-25,1365102.335538,2.53932905197144,10432.3698528677,9
2023-01-26,1362045.725538,-0.305660992860794,10411.1149088537,9
2023-01-27,1365858.075538,0.381235003471375,10441.3863024962,9
2023-01-28,1362757.395538,-0.310068011283875,10423.0837753943,9
2023-01-29,1405409.335538,4.26519393920898,10743.476890223,9
2023-01-30,1351159.445538,-5.42498922348023,10331.5786903013,9
2023-01-31,1368856.725538,1.76972794532776,10467.0024029264,9
2023-02-01,1404833.695538,3.59769701957703,10739.6425954312,9
2023-02-02,1390483.095538,-1.43506002426147,10622.9252029666,9
2023-02-03,1387193.335538,-0.328976005315781,10589.4649998991,9
2023-02-04,1380993.315538,-0.620001971721649,10539.8535866154,9
2023-02-05,1357666.325538,-2.33269906044006,10363.0749444179,9
2023-02-06,1347569.855538,-1.0096470117569,10286.9141420944,9
2023-02-07,1375916.595538,2.83467388153076,10497.5254145251,9
2023-02-08,1359486.055538,-1.64305400848389,10372.5497948394,9
2023-02-09,1290355.545538,-6.91305112838745,9851.48065997639,9
2023-02-10,1280190.925538,-1.01646196842194,9777.93229571683,9
2023-02-11,1294264.465538,1.40735399723053,9883.03836387373,9
2023-02-12,1289564.315538,-0.470014989376068,9850.36506103313,9
2023-02-13,1288907.305538,-0.065701000392437,9852.60267253391,9
2023-02-14,1314142.175538,2.52348709106445,10041.778915813,9
2023-02-15,1439793.785538,12.5651607513428,11010.8289854922,9
2023-02-16,1392094.155538,-4.76996278762817,10642.5009407793,9
2023-02-17,1454323.365538,6.2229208946228,11123.6651970662,9
2023-02-18,1457989.685538,0.366632014513016,11152.4327402181,9
2023-02-19,1436694.735538,-2.1294949054718,10986.6842797705,9
2023-02-20,1470413.335538,3.37186002731323,11249.1984056238,9
2023-02-21,1447298.355538,-2.31149792671204,11075.9136469047,9
2023-02-22,1431341.665538,-1.59566903114319,10952.1604913196,9
2023-02-23,1417061.455538,-1.42802095413208,10837.6794753397,9
2023-02-24,1372412.305538,-4.46491479873657,10492.9798558115,9
2023-02-25,1370721.285538,-0.169101998209953,10482.5073599434,9
2023-02-26,1394309.065538,2.35877799987793,10658.1242694023,9
2023-02-27,1390574.005538,-0.373506009578705,10631.3251890199,9
2023-02-28,1369824.085538,-2.07499194145203,10473.1788599546,9
2023-03-01,1398705.865538,2.88817811012268,10689.4425949979,9
2023-03-02,1389004.195538,-0.970166981220245,10616.8636480188,9
2023-02-02,1000000,0,0,10
2023-02-03,1004458.15233211,0.445815235376358,10589.4649998991,10
2023-02-04,998932.784451044,-0.55253678560257,10539.8535866154,10
2023-02-05,991072.090482843,-0.786069393157959,10363.0749444179,10
2023-02-06,980490.387064111,-1.05817031860352,10286.9141420944,10
2023-02-07,1006793.47841924,2.63030910491943,10497.5254145251,10
2023-02-08,992281.428016412,-1.4512050151825,10372.5497948394,10
2023-02-09,925767.863670099,-6.65135622024536,9851.48065997639,10
2023-02-10,924558.52613653,-0.120933756232262,9777.93229571683,10
2023-02-11,938465.907772577,1.39073812961578,9883.03836387373,10
2023-02-12,945117.264207208,0.665135622024536,9850.36506103313,10
2023-02-13,889790.072046411,-5.53271913528442,9852.60267253391,10
2023-02-14,895534.425330865,0.574435353279114,10041.778915813,10
2023-02-15,959629.31461004,6.40948915481567,11010.8289854922,10
2023-02-16,920325.844769037,-3.9303469657898,10642.5009407793,10
2023-02-17,946326.601740778,2.60007572174072,11123.6651970662,10
2023-02-18,956908.305159509,1.05817031860352,11152.4327402181,10
2023-02-19,941791.585989893,-1.51167190074921,10986.6842797705,10
2023-02-20,953582.626942194,1.17910408973694,11249.1984056238,10
2023-02-21,941791.585989893,-1.17910408973694,11075.9136469047,10
2023-02-22,944512.595440424,0.272100955247879,10952.1604913196,10
2023-02-23,932116.885721338,-1.23957097530365,10837.6794753397,10
2023-02-24,913976.822717798,-1.81400632858276,10492.9798558115,10
2023-02-25,914279.15710119,0.0302334390580654,10482.5073599434,10
2023-02-26,933326.223254907,1.90470659732819,10658.1242694023,10
2023-02-27,920930.513535822,-1.23957097530365,10631.3251890199,10
2023-02-28,911255.813267267,-0.967470049858093,10473.1788599546,10
2023-03-01,915186.160251367,0.39303469657898,10689.4425949979,10
2023-03-02,906418.46313299,-0.876769721508026,10616.8636480188,10
2023-03-03,877999.03109411,-2.84194326400757,10113.0557506302,10
2023-03-04,875580.356026972,-0.241867512464523,10110.1859365438,10
2023-03-05,872859.34657644,-0.272100955247879,10150.2678157421,10
2023-03-06,870138.33712591,-0.272100955247879,10140.699763205,10
2023-03-07,874673.352876795,0.453501582145691,10041.323188987,10
2023-03-08,868021.996442163,-0.665135622024536,9816.36026911536,10
2023-03-09,837788.55810293,-3.02334380149841,9206.94180057635,10
2023-03-10,838695.561253107,0.0907003134489059,9109.61327638861,10
2023-03-11,834462.879885614,-0.423268139362335,9243.82671391141,10
2023-03-12,871045.340276087,3.65824604034424,9943.14883682562,10
2023-03-13,930907.548187769,5.9862208366394,10914.4415663112,10
2023-03-14,932419.22010473,0.151167199015617,11170.9430252488,10
2023-03-15,926070.198053491,-0.63490217924118,11000.9597697211,10
2023-03-16,995909.44061712,6.9839243888855,11325.7008134194,10
2023-03-17,1024631.20703939,2.87217664718628,12426.6882210534,10
2023-03-18,1000746.7907514,-2.38844156265259,12205.6596371802,10
2023-03-19,1017979.85060476,1.72330594062805,12701.1538736771,10
2023-03-20,1005281.80650228,-1.26980435848236,12592.1156139308,10
2023-03-21,1011026.15978674,0.574435353279114,12759.7324996839,10
2023-03-22,970815.686795557,-4.02104711532593,12375.2173230722,10
2023-03-23,995909.44061712,2.50937533378601,12847.7292711228,10
2023-03-24,973839.03062948,-2.20704102516174,12467.4913115305,10
2023-03-25,974746.033779657,0.0907003134489059,12473.0724171793,10
2023-03-26,993490.765549982,1.87447321414948,12702.4169728521,10
2023-03-27,939070.576539362,-5.44201898574829,12322.6644125395,10
2023-03-28,946931.270507562,0.786069393157959,12373.6319399466,10
2023-03-29,948442.942424524,0.151167199015617,12881.2539382184,10
2023-03-30,956605.970776117,0.816302835941315,12729.734770421,10
2023-03-31,958117.642693079,0.151167199015617,12929.2686553571,10
2023-04-01,952070.955025232,-0.60466879606247,12923.9889351572,10
2023-04-02,948442.942424524,-0.362801253795624,12797.7235587454,10
2023-04-03,933628.5576383,-1.4814385175705,12620.4190845374,10
2023-04-04,939675.245306146,0.60466879606247,12779.0939663351,10
2023-04-05,949047.611191309,0.937236607074738,12772.2057070926,10
