date,window,Exp_2_Account_Value,turbulence,Is_high_Turbulence,Exp_3_Account_Value,fear_greed_norm,fear_greed_mapped,Is_Exp2_higher,Is_Exp3_higher
2022-11-16,8,929386.4396,0.004065158914,0,919175.5067,-0.54,-2,0,0
2022-11-17,8,916876.3327,0.0110555277,0,907291.8067,-0.6,-2,0,0
2022-11-18,8,930571.7399,0.006905594881,0,916465.0567,-0.54,-2,0,0
2022-11-19,8,931121.0011,0.001193307276,0,920308.0067,-0.54,-2,0,0
2022-11-20,8,884184.1083,0.02289030234,0,863335.7067,-0.52,-2,0,0
2022-11-21,8,854367.5631,0.008554288385,0,837008.8567,-0.58,-2,0,0
2022-11-22,8,886094.0893,0.01447019955,0,861365.1567,-0.56,-2,0,0
2022-11-23,8,948348.8098,0.1301406722,1,895279.7567,-0.56,-2,1,0
2022-11-24,8,959362.646,0.005454795796,0,909783.3067,-0.6,-2,0,0
2022-11-25,8,957991.2877,0.0001449566472,0,906438.6567,-0.6,-2,0,0
2022-11-26,8,974443.8596,0.01399602046,0,911195.1567,-0.56,-2,0,0
2022-11-27,8,963994.2292,0.004256597641,0,902346.5567,-0.48,-1,0,0
2022-11-28,8,933580.1296,0.01391191974,0,882633.5067,-0.44,-1,0,0
2022-11-29,8,959423.1079,0.01286355902,0,919417.1067,-0.48,-1,0,0
2022-11-30,8,1003515.562,0.02125442767,0,978284.4567,-0.42,-1,0,0
2022-12-01,8,984322.8536,0.003837620802,0,964656.7067,-0.46,-1,0,0
2022-12-02,8,994942.3928,0.0008313295512,0,979137.6067,-0.46,-1,0,0
2022-12-03,8,964647.044,0.0210848689,0,937552.2067,-0.46,-1,0,0
2022-12-04,8,985132.9201,0.004921978203,0,966921.7067,-0.48,-1,0,0
2022-12-05,8,971206.6131,0.001745345056,0,951821.7067,-0.48,-1,0,0
2022-12-06,8,979215.2099,0.001079185577,0,960813.7567,-0.5,-1,0,0
2022-12-07,8,952308.2215,0.00545236888,0,930508.0567,-0.42,-1,0,0
2022-12-08,8,983730.6308,0.003720129865,0,967503.0567,-0.5,-1,0,0
2022-12-09,8,969942.7969,0.002972984965,0,954607.6567,-0.48,-1,0,0
2022-12-10,8,974291.9149,0.0002070499049,0,957061.4067,-0.46,-1,0,0
2022-12-11,8,967873.5539,0.001815393014,0,954539.7067,-0.48,-1,0,0
2022-12-12,8,963324.2634,0.01562003644,0,963894.1567,-0.46,-1,0,0
2022-12-13,8,980173.1507,0.03566871408,0,998088.1067,-0.46,-1,0,0
2022-12-14,8,968101.1488,0.008626679191,0,988084.3567,-0.4,-1,0,0
2022-12-15,8,937156.5257,0.00370234532,0,957204.8567,-0.38,-1,0,0
2022-12-16,8,854242.5934,0.04835731784,0,881923.8067,-0.42,-1,0,0
2022-12-17,8,877824.2799,0.01062531719,0,897272.9567,-0.44,-1,0,0
2022-12-18,8,887121.2749,0.01108844933,0,894177.4567,-0.48,-1,0,0
2022-12-19,8,866368.0409,0.009555487353,0,882671.2567,-0.42,-1,0,0
2022-12-20,8,903926.0205,0.005416676574,0,919756.8567,-0.42,-1,0,0
2022-12-21,8,895821.5457,0.002237695218,0,917371.0567,-0.48,-1,0,0
2022-12-22,8,897205.6183,0.0001065113581,0,920338.2067,-0.44,-1,0,0
2022-12-23,8,898808.9184,0.0003296766329,0,922059.6067,-0.46,-1,0,0
2022-12-24,8,896858.3934,0.0020864486,0,922376.7067,-0.42,-1,0,0
2022-12-25,8,894298.2999,0.0004481119672,0,920942.2067,-0.42,-1,0,0
2022-12-26,8,900309.2997,0.0003840406268,0,928190.2067,-0.44,-1,0,0
2022-12-27,8,895381.8942,0.00408140796,0,915687.4067,-0.46,-1,0,0
2022-12-28,8,882301.5662,0.001052878853,0,899530.4067,-0.44,-1,0,0
2022-12-29,8,889554.9013,0.0003633884083,0,907337.1067,-0.44,-1,0,0
2022-12-30,8,888681.2634,5.25E-05,0,906959.6067,-0.44,-1,0,0
2022-12-31,8,887457.4867,0.0003673377976,0,904045.3067,-0.5,-1,0,0
2022-12-03,9,1000000,0,0,1000000,-1,0,0,0
2022-12-04,9,1000000,0.004921978203,0,1012987.429,-0.48,-1,0,0
2022-12-05,9,993701.6667,0.001745345056,0,1004712.062,-0.48,-1,0,0
2022-12-06,9,994083.6768,0.001079185577,0,1011977.072,-0.5,-1,0,0
2022-12-07,9,977375.4993,0.00545236888,0,996985.9125,-0.42,-1,0,0
2022-12-08,9,999014.4689,0.003720129865,0,1019968.852,-0.5,-1,0,0
2022-12-09,9,990398.0961,0.002972984965,0,1014280.232,-0.48,-1,0,0
2022-12-10,9,992919.4144,0.0002070499049,0,1014232.402,-0.46,-1,0,0
2022-12-11,9,987063.4731,0.001815393014,0,1011706.562,-0.48,-1,0,0
2022-12-12,9,983889.0367,0.01562003644,0,1019060.162,-0.46,-1,0,0
2022-12-13,9,1005408.592,0.03566871408,0,1052462.472,-0.46,-1,0,0
2022-12-14,9,1001725.349,0.008626679191,0,1054096.522,-0.4,-1,0,0
2022-12-15,9,974236.6662,0.00370234532,0,1027617.332,-0.38,-1,0,0
2022-12-16,9,916240.7674,0.04835731784,0,984578.5325,-0.42,-1,0,0
2022-12-17,9,932400.0758,0.01062531719,0,993182.3925,-0.44,-1,0,0
2022-12-18,9,938011.6035,0.01108844933,0,990949.5025,-0.48,-1,0,0
2022-12-19,9,916638.9704,0.009555487353,0,973216.1525,-0.42,-1,0,0
2022-12-20,9,947028.9348,0.005416676574,0,1000302.512,-0.42,-1,0,0
2022-12-21,9,939769.2627,0.002237695218,0,996092.8825,-0.48,-1,0,0
2022-12-22,9,939629.9918,0.0001065113581,0,995907.9825,-0.44,-1,0,0
2022-12-23,9,938518.585,0.0003296766329,0,993381.2725,-0.46,-1,0,0
2022-12-24,9,939323.7807,0.0020864486,0,996774.8925,-0.42,-1,0,0
2022-12-25,9,937939.3197,0.0004481119672,0,996529.3025,-0.42,-1,0,0
2022-12-26,9,942931.9009,0.0003840406268,0,1001702.422,-0.44,-1,0,0
2022-12-27,9,935521.9786,0.00408140796,0,989110.1325,-0.46,-1,0,0
2022-12-28,9,925947.8108,0.001052878853,0,979674.5825,-0.44,-1,0,0
2022-12-29,9,931538.8579,0.0003633884083,0,984785.9025,-0.44,-1,0,0
2022-12-30,9,930098.4546,5.25E-05,0,983249.4925,-0.44,-1,0,0
2022-12-31,9,927737.3862,0.0003673377976,0,979404.0525,-0.5,-1,0,0
2023-01-01,9,929314.9664,0.001657726717,0,983791.5225,-0.48,-1,0,0
2023-01-02,9,933203.7409,0.001227519787,0,987133.1225,-0.46,-1,0,0
2023-01-03,9,934083.0514,0.0002368468589,0,987274.1125,-0.48,-1,0,0
2023-01-04,9,954756.6036,0.02168914541,0,997745.6325,-0.42,-1,0,0
2023-01-05,9,951772.9667,0.0008960193023,0,996633.4225,-0.42,-1,0,0
2023-01-06,9,960371.2617,0.0008426290457,0,1003691.222,-0.48,-1,0,0
2023-01-07,9,960858.4975,0.001373132604,0,1003268.962,-0.5,-1,0,0
2023-01-08,9,981234.1948,0.01573959734,0,1014246.882,-0.5,-1,0,0
2023-01-09,9,983663.7158,0.01812087691,0,1017273.512,-0.5,-1,0,0
2023-01-10,9,998569.1287,0.01000542097,0,1032803.572,-0.48,-1,0,0
2023-01-11,9,1028331.752,0.01712973952,0,1062595.312,-0.48,-1,0,0
2023-01-12,9,1067105.64,0.2009331476,1,1115958.212,-0.4,-1,0,1
2023-01-13,9,1115979.92,0.1444733895,1,1179972.782,-0.38,-1,0,1
2023-01-14,9,1172219.232,0.04008322283,0,1240685.472,-0.08,-1,0,0
2023-01-15,9,1166859.624,0.003131609421,0,1235757.332,0.04,1,0,0
2023-01-16,9,1178068.572,0.006985747362,0,1254328.222,-0.1,-1,0,0
2023-01-17,9,1175560.657,0.001896263118,0,1251307.522,0.02,1,0,0
2023-01-18,9,1143330.238,0.01203133537,0,1224165.382,0.04,1,0,0
2023-01-19,9,1168014.36,0.003949022351,0,1247529.382,-0.1,-1,0,0
2023-01-20,9,1245834.937,0.08727508442,1,1341927.822,0.02,1,0,1
2023-01-21,9,1242616.885,0.01858512526,0,1348703.762,0.06,1,0,0
2023-01-22,9,1243134.574,0.003913804224,0,1344256.792,0.06,1,0,0
2023-01-23,9,1252690.415,0.005461217677,0,1356568.522,0,1,0,0
2023-01-24,9,1232307.552,0.03399015723,0,1339678.642,0.04,1,0,0
2023-01-25,9,1258508.114,0.008831356819,0,1365071.932,0.02,1,0,0
2023-01-26,9,1253865.252,0.0009685031962,0,1362015.322,0.08,1,0,0
2023-01-27,9,1258772.216,0.004481095781,0,1365827.672,0.1,1,0,0
2023-01-28,9,1253189.606,0.005597465073,0,1362726.992,0.04,1,0,0
2023-01-29,9,1295518.123,0.0123192076,0,1405378.932,0.1,1,0,0
2023-01-30,9,1246184.668,0.02493611383,0,1351129.042,0.22,1,0,0
2023-01-31,9,1263038.854,0.001895646472,0,1368826.322,0.02,1,0,0
2023-02-01,9,1294742.422,0.008344103354,0,1404803.292,0.12,1,0,0
2023-02-02,9,1291021.394,0.01627864994,0,1390452.692,0.2,1,0,0
2023-02-03,9,1297725.541,0.01380076046,0,1387162.932,0.2,1,0,0
2023-02-04,9,1292478.863,0.00404833024,0,1380962.912,0.16,1,0,0
2023-02-05,9,1272389.158,0.007727626727,0,1357635.922,0.16,1,0,0
2023-02-06,9,1261841.339,0.002008248275,0,1347539.452,0.12,1,0,0
2023-02-07,9,1291738.736,0.008744740391,0,1375886.192,0.08,1,0,0
2023-02-08,9,1275581.951,0.003825857036,0,1359455.652,0.16,1,0,0
2023-02-09,9,1204653.861,0.04155810875,0,1290325.142,0.1,1,0,0
2023-02-10,9,1195240.945,0.01139822572,0,1280160.522,-0.04,-1,0,0
2023-02-11,9,1210101.676,0.001575692175,0,1294234.062,-0.02,-1,0,0
2023-02-12,9,1207032.315,0.01311016292,0,1289533.912,0,1,0,0
2023-02-13,9,1190698.319,0.0589158694,0,1288876.902,-0.04,-1,0,0
2023-02-14,9,1212470.324,0.01656417418,0,1314111.772,0,1,0,0
2023-02-15,9,1320156.541,0.1187903782,1,1439763.382,0.06,1,0,1
2023-02-16,9,1275822.48,0.02860592558,0,1392063.752,0.24,1,0,0
2023-02-17,9,1327343.593,0.015227851,0,1454292.962,0.22,1,0,0
2023-02-18,9,1332418.836,0.004076302392,0,1457959.282,0.2,1,0,0
2023-02-19,9,1313662.259,0.007539214674,0,1436664.332,0.2,1,0,0
2023-02-20,9,1340408.736,0.004531795364,0,1470382.932,0.16,1,0,0
2023-02-21,9,1318892.466,0.008203313354,0,1447267.952,0.2,1,0,0
2023-02-22,9,1308074.737,0.005180978645,0,1431311.262,0.18,1,0,0
2023-02-23,9,1296091.751,0.01488183062,0,1417031.052,0.12,1,0,0
2023-02-24,9,1259066.827,0.01171934282,0,1372381.902,0.06,1,0,0
2023-02-25,9,1257018.273,0.002451367275,0,1370690.882,0.04,1,0,0
2023-02-26,9,1281084.142,0.006647049409,0,1394278.662,0.02,1,0,0
2023-02-27,9,1274664.616,0.002899677479,0,1390543.602,0,1,0,0
2023-02-28,9,1256455.956,0.00375450129,0,1369793.682,0.06,1,0,0
2023-03-01,9,1280826.206,0.02272214109,0,1398675.462,0,1,0,0
2023-03-02,9,1270820.875,0.00172176085,0,1388973.792,0.02,1,0,0
2023-02-02,10,1000000,0,0,1000000,-1,0,0,0
2023-02-03,10,1026783.039,0.01380076046,0,1020400.576,0.2,1,0,0
2023-02-04,10,1021221.038,0.00404833024,0,1015163.973,0.16,1,0,0
2023-02-05,10,1013187.039,0.007727626727,0,1005088.473,0.16,1,0,0
2023-02-06,10,1002372.039,0.002008248275,0,995048.902,0.12,1,0,0
2023-02-07,10,1029255.039,0.008744740391,0,1020655.003,0.08,1,0,0
2023-02-08,10,1014423.039,0.003825857036,0,1006489.217,0.16,1,0,0
2023-02-09,10,946443.0385,0.04155810875,0,942422.7653,0.1,1,0,0
2023-02-10,10,945207.0385,0.01139822572,0,939665.3515,-0.04,-1,0,0
2023-02-11,10,959421.0385,0.001575692175,0,953029.7108,-0.02,-1,0,0
2023-02-12,10,966219.0385,0.01311016292,0,957401.7769,0,1,0,0
2023-02-13,10,909672.0385,0.0589158694,0,913380.5133,-0.04,-1,0,0
2023-02-14,10,915543.0385,0.01656417418,0,922170.7091,0,1,0,0
2023-02-15,10,981051.0385,0.1187903782,1,993050.9331,0.06,1,0,1
2023-02-16,10,940881.0385,0.02860592558,0,954341.073,0.24,1,0,0
2023-02-17,10,967455.0385,0.015227851,0,984870.6208,0.22,1,0,0
2023-02-18,10,978270.0385,0.004076302392,0,993798.662,0.2,1,0,0
2023-02-19,10,962820.0385,0.007539214674,0,978478.8188,0.2,1,0,0
2023-02-20,10,974871.0385,0.004531795364,0,993147.8139,0.16,1,0,0
2023-02-21,10,962820.0385,0.008203313354,0,979942.4988,0.2,1,0,0
2023-02-22,10,965601.0385,0.005180978645,0,979536.96,0.18,1,0,0
2023-02-23,10,952932.0385,0.01488183062,0,967591.7881,0.12,1,0,0
2023-02-24,10,934392.0385,0.01171934282,0,946075.9503,0.06,1,0,0
2023-02-25,10,934701.0385,0.002451367275,0,945955.8738,0.04,1,0,0
2023-02-26,10,954168.0385,0.006647049409,0,965008.9319,0.02,1,0,0
2023-02-27,10,941499.0385,0.002899677479,0,954554.6099,0,1,0,0
2023-02-28,10,931611.0385,0.00375450129,0,943504.9392,0.06,1,0,0
2023-03-01,10,935628.0385,0.02272214109,0,951487.0842,0,1,0,0
2023-03-02,10,926667.0385,0.00172176085,0,942925.1138,0.02,1,0,0
2023-03-03,10,897621.0385,0.02182744566,0,909770.6483,0,1,0,0
2023-03-04,10,895149.0385,0.0002767051412,0,907761.6506,0,1,0,0
2023-03-05,10,892368.0385,0.0007608967466,0,906340.5094,-0.06,-1,0,0
2023-03-06,10,889587.0385,0.0005767415949,0,904011.4583,-0.04,-1,0,0
2023-03-07,10,894222.0385,0.005602643118,0,905667.0102,-0.02,-1,0,0
2023-03-08,10,887424.0385,0.006981259185,0,895725.094,0,1,0,0
2023-03-09,10,856524.0385,0.03333992303,0,858909.2878,-0.12,-1,0,0
2023-03-10,10,857451.3108,0.003593908942,0,857637.4682,-0.32,-1,0,0
2023-03-11,10,853123.9108,0.02959293839,0,857391.7797,-0.34,-1,0,0
2023-03-12,10,890525.0108,0.03323798596,0,901130.3587,-0.34,-1,0,0
2023-03-13,10,951726.8108,0.09523796923,1,968376.0142,-0.02,-1,0,1
2023-03-14,10,953272.3108,0.005795039722,0,974794.3015,0.12,1,0,0
2023-03-15,10,946781.2108,0.01173783777,0,965903.0988,0,1,0,0
2023-03-16,10,1018183.311,0.1082573165,1,1027873.599,0.04,1,0,0
2023-03-17,10,1047547.811,0.08471290085,1,1073133.098,0.02,1,0,1
2023-03-18,10,1023128.911,0.004628467575,0,1049567.484,0.28,1,0,0
2023-03-19,10,1040747.611,0.02247002741,0,1072991.441,0.26,1,0,0
2023-03-20,10,1027765.411,0.0109056794,0,1060239.636,0.32,1,0,0
2023-03-21,10,1033638.311,0.03159014905,0,1068836.982,0.36,1,0,0
2023-03-22,10,992528.0108,0.01316433523,0,1028736.041,0.24,1,0,0
2023-03-23,10,1018183.311,0.01141681194,0,1058663.749,0.14,1,0,0
2023-03-24,10,995619.0108,0.006976508233,0,1033086.096,0.22,1,0,0
2023-03-25,10,996546.3108,0.0005121801584,0,1033819.886,0.28,1,0,0
2023-03-26,10,1015710.511,0.002272096981,0,1053480.921,0.28,1,0,0
2023-03-27,10,960072.5108,0.0273713966,0,1002283.958,0.28,1,0,0
2023-03-28,10,968109.1108,0.03443667927,0,1010202.808,0.18,1,0,0
2023-03-29,10,969654.6108,0.03225126125,0,1021349.535,0.14,1,0,0
2023-03-30,10,978000.3108,0.009417642787,0,1024944.139,0.2,1,0,0
2023-03-31,10,979545.8108,0.002161876805,0,1030297.206,0.26,1,0,0
2023-04-01,10,973363.8108,0.0004528279866,0,1025384.427,0.22,1,0,0
2023-04-02,10,969654.6108,0.002600759746,0,1019770.485,0.26,1,0,0
2023-04-03,10,954508.7108,0.0187728315,0,1004808.145,0.26,1,0,0
2023-04-04,10,960690.7108,0.01756965725,0,1013369.525,0.24,1,0,0
2023-04-05,10,970272.8108,0.0160170465,0,1021146.512,0.24,1,0,0
2023-04-06,10,965327.2108,0.006949742623,0,1015795.947,0.26,1,0,0
2023-04-07,10,959145.2108,0.0003295528177,0,1009785.747,0.28,1,0,0
2023-04-08,10,959763.4108,0.002604130293,0,1010434.324,0.22,1,0,0
2023-04-09,10,966872.7108,0.00148874635,0,1019495.804,0.22,1,0,0
2023-04-10,10,984491.4108,0.01375721434,0,1045389.081,0.24,1,0,0
2023-04-11,10,996237.2108,0.0222571343,0,1059401.293,0.36,1,0,0
2023-04-12,10,988818.8108,0.01843699628,0,1051058.46,0.3,1,0,0
2023-04-13,10,1003655.611,0.03926104564,0,1067691.196,0.22,1,0,0
2023-04-14,10,1016637.811,0.04474260052,0,1079298.711,0.36,1,0,0
2023-04-15,10,1029310.911,0.01053699971,0,1087503.233,0.36,1,0,0
2023-04-16,10,1074748.611,0.06028462177,0,1123044.362,0.36,1,0,0
2023-04-17,10,1050947.911,0.006463156223,0,1096363.496,0.38,1,0,0
2023-04-18,10,1060530.011,0.009781660461,0,1112576.723,0.16,1,0,0
2023-04-19,10,996546.3108,0.0639949871,1,1047362.036,0.26,1,0,1
2023-04-20,10,983255.0108,0.01219191643,0,1032149.457,0.04,1,0,0
2023-04-21,10,992837.1108,0.05051255693,0,1029998.135,0,1,0,0
2023-04-22,10,1026838.111,0.01442571156,0,1061550.246,0.06,1,0,0
2023-04-23,10,1022201.611,0.0006146168689,0,1055821.764,0.12,1,0,0
2023-04-24,10,1023747.111,0.002204930362,0,1056141.771,0.06,1,0,0
2023-04-25,10,1046002.311,0.007019494876,0,1080700.36,0.06,1,0,0
2023-04-26,10,1021892.511,0.0136961367,0,1063036.39,0.12,1,0,0
2023-04-27,10,1022819.811,0.01550173524,0,1073614.061,0.18,1,0,0
2023-04-28,10,1001801.011,0.005698073493,0,1055725.395,0.28,1,0,0
2023-04-29,10,995000.8108,0.003793667403,0,1049856.429,0.28,1,0,0
2023-04-05,11,1000000,0,0,1000000,-1,0,0,0
2023-04-06,11,1000000,0.006949742623,0,988491.7191,0.26,1,0,0
2023-04-07,11,995096.036,0.0003295528177,0,985158.9903,0.28,1,0,0
2023-04-08,11,996013.3586,0.002604130293,0,977263.3948,0.22,1,0,0
2023-04-09,11,1008703.612,0.00148874635,0,982603.805,0.22,1,0,0
2023-04-10,11,1051127.779,0.01375721434,0,1009700.824,0.24,1,0,0
2023-04-11,11,1069521.31,0.0222571343,0,998971.086,0.36,1,0,0
2023-04-12,11,1059300.391,0.01843699628,0,1013501.916,0.3,1,0,0
2023-04-13,11,1076890.646,0.03926104564,0,1063483.202,0.22,1,0,0
2023-04-14,11,1082369.005,0.04474260052,0,1109956.24,0.36,1,0,0
2023-04-15,11,1078997.12,0.01053699971,0,1105009.873,0.36,1,0,0
2023-04-16,11,1086221.024,0.06028462177,0,1119877.166,0.36,1,0,0
2023-04-17,11,1056092.203,0.006463156223,0,1096264.752,0.38,1,0,0
2023-04-18,11,1086254.832,0.009781660461,0,1111852.399,0.16,1,0,0
2023-04-19,11,1027852.851,0.0639949871,1,1022138.235,0.26,1,0,0
2023-04-20,11,1009373.782,0.01219191643,0,1027010.071,0.04,1,0,0
2023-04-21,11,980531.3802,0.05051255693,0,977274.2785,0,1,0,0
2023-04-22,11,1002381.211,0.01442571156,0,990709.9372,0.06,1,0,0
2023-04-23,11,994804.0432,0.0006146168689,0,984283.99,0.12,1,0,0
2023-04-24,11,992464.0941,0.002204930362,0,973639.4065,0.06,1,0,0
2023-04-25,11,1019650.157,0.007019494876,0,986472.2161,0.06,1,0,0
2023-04-26,11,1019534.519,0.0136961367,0,986401.289,0.12,1,0,0
2023-04-27,11,1051770.938,0.01550173524,0,1008935.343,0.18,1,0,0
2023-04-28,11,1043687.993,0.005698073493,0,999546.8119,0.28,1,0,0
2023-04-29,11,1040397.618,0.003793667403,0,1008443.633,0.28,1,0,0
2023-04-30,11,1047248.271,0.06529478381,1,988576.5535,0.2,1,1,0
2023-05-01,11,1007857.436,0.0139168646,0,967764.3428,0.26,1,0,0
2023-05-02,11,1023065.948,0.02237332566,0,988523.2727,0.1,1,0,0
2023-05-03,11,1036065.769,0.002441735136,0,1007040.38,0.28,1,0,0
2023-05-04,11,1029223.208,0.002290312989,0,992221.4487,0.28,1,0,0
2023-05-05,11,1051498.298,0.03893808101,0,1053608.234,0.22,1,0,0
2023-05-06,11,1028829.185,0.01951928429,0,1002386.561,0.2,1,0,0
2023-05-07,11,1015648.409,0.002659499827,0,988690.7581,0.28,1,0,0
2023-05-08,11,989331.342,0.008071845164,0,976607.8214,0.2,1,0,0
2023-05-09,11,987332.9059,0.0004988181858,0,976053.5187,0.02,1,0,0
2023-05-10,11,987398.5618,0.001636403741,0,973060.6269,0.04,1,0,0
2023-05-11,11,964990.3831,0.005797384166,0,948463.4052,0.04,1,0,0
2023-05-12,11,960352.9086,0.004215539573,0,955410.6511,-0.02,-1,0,0
2023-05-13,11,960653.658,0.002073664174,0,948900.7496,-0.04,-1,0,0
2023-05-14,11,965597.0888,0.0002680742271,0,951070.0757,-0.04,-1,0,0
2023-05-15,11,973673.8379,0.0004426797849,0,960046.0471,0,1,0,0
2023-05-16,11,968985.1072,0.001788710447,0,964269.9642,0.08,1,0,0
2023-05-17,11,981439.6301,0.006057962137,0,963174.978,0,1,0,0
2023-05-18,11,961444.4649,0.006257116235,0,951774.5831,0.02,1,0,0
2023-05-19,11,963135.3068,0.0004051016848,0,957983.5985,-0.04,-1,0,0
2023-05-20,11,970636.5695,0.001408107705,0,961738.0632,-0.04,-1,0,0
2023-05-21,11,957957.9294,0.002613081677,0,954063.0291,0.04,1,0,0
2023-05-22,11,962295.3805,0.001228044688,0,960640.1385,-0.02,-1,0,0
2023-05-23,11,975776.52,0.00438474899,0,980034.1577,0,1,0,0
2023-05-24,11,945168.6112,0.01431561393,0,951410.8698,0,1,0,0
2023-05-25,11,948879.5952,0.001835979965,0,954421.704,0.02,1,0,0
2023-05-26,11,957085.5115,0.001502755257,0,966146.6889,-0.02,-1,0,0
2023-05-27,11,961827.5561,0.0009191413804,0,967257.456,-0.04,-1,0,0
2023-05-28,11,1001891.664,0.02679532822,0,1008863.82,0,1,0,0
2023-05-29,11,990754.7451,0.001835379075,0,1000385.924,0.04,1,0,0
2023-05-30,11,989519.5444,0.0004635980714,0,1004604.979,0.02,1,0,0
2023-05-31,11,972621.793,0.004487728275,0,990353.8551,0.02,1,0,0
2023-06-01,11,959880.2097,0.003216493389,0,984090.4125,0.04,1,0,0
2023-06-02,11,974061.8687,0.005008075904,0,1007808.084,0,1,0,0
2023-06-03,11,968459.051,0.0007723701592,0,1000085.761,0.06,1,0,0
2023-06-04,11,969092.538,0.00134150003,0,998998.3979,0.04,1,0,0
2023-06-05,11,913994.0213,0.1391917299,1,956926.4937,0.06,1,0,1
2023-06-06,11,961659.8025,0.05567008717,0,996091.2108,-0.12,-1,0,0
2023-06-07,11,924508.6519,0.07007447997,1,968296.0541,0.06,1,0,1
2023-06-08,11,930634.4296,0.001576717666,0,975438.5087,0,1,0,0
2023-06-09,11,929281.3921,0.0003649643191,0,972651.0296,0,1,0,0
2023-06-10,11,899480.2567,0.08755065657,1,925671.0432,-0.02,-1,0,1
2023-06-11,11,900519.4226,0.002893263354,0,926310.6811,-0.06,-1,0,0
2023-06-12,11,897953.0083,0.003006577006,0,920917.2506,-0.06,-1,0,0
2023-06-13,11,904674.1477,0.04651847696,0,919662.1557,-0.1,-1,0,0
2023-06-14,11,876852.7891,0.02561948102,0,872554.4031,-0.08,-1,0,0
2023-06-15,11,890407.7108,0.009799413078,0,881004.4565,-0.18,-1,0,0
2023-06-16,11,914571.2615,0.01135789649,0,907924.0899,-0.06,-1,0,0
2023-06-17,11,922184.1151,0.006187578125,0,913135.9926,-0.06,-1,0,0
2023-06-18,11,916631.5453,0.001278636626,0,909538.5709,-0.02,-1,0,0
2023-06-19,11,931450.0411,0.009886043786,0,918069.3363,-0.06,-1,0,0
2023-06-20,11,977935.6713,0.05233754182,0,947064.1414,-0.02,-1,0,0
2023-06-21,11,1029867.924,0.05528584274,0,998354.5263,0.18,1,0,0
2023-06-22,11,1022807.481,0.008348096532,0,989300.3662,0.3,1,0,0
2023-06-23,11,1048689.211,0.01209877472,0,1000199.866,0.3,1,0,0
2023-06-24,11,1040106.263,0.007168680825,0,990845.0008,0.24,1,0,0
2023-06-25,11,1039465.21,0.01320406045,0,1003441.617,0.28,1,0,0
2023-06-26,11,1032045.822,0.009485808745,0,982400.109,0.1,1,0,0
2023-06-27,11,1045685.835,0.002707254177,0,998568.8237,0.18,1,0,0
2023-06-28,11,1023552.973,0.01284183028,0,966039.5472,0.24,1,0,0
2023-06-29,11,1035998.674,0.002361519613,0,978705.1138,0.08,1,0,0
2023-06-30,11,1040735.976,0.08790904999,1,1021923.62,0.12,1,1,0
2023-07-01,11,1047530.05,0.02492230673,0,1017040.561,0.18,1,0,0
2023-07-02,11,1047941.02,0.001588269667,0,1023890.834,0.26,1,0,0
2023-06-03,12,1000000,0,0,1000000,-1,0,0,0
2023-06-04,12,1000438.321,0.00134150003,0,1001405.902,0.04,1,0,0
2023-06-05,12,1000410.862,0.1391917299,1,956190.142,0.06,1,1,0
2023-06-06,12,1012807.29,0.05567008717,0,998880.3451,-0.12,-1,0,0
2023-06-07,12,958843.8064,0.07007447997,1,971775.0392,0.06,1,0,1
2023-06-08,12,967327.3138,0.001576717666,0,978682.29,0,1,0,0
2023-06-09,12,963216.4934,0.0003649643191,0,976662.1857,0,1,0,0
2023-06-10,12,900057.8082,0.08755065657,1,938307.6604,-0.02,-1,0,1
2023-06-11,12,894417.0891,0.002893263354,0,937754.0301,-0.06,-1,0,0
2023-06-12,12,884279.4034,0.003006577006,0,933531.7934,-0.06,-1,0,0
2023-06-13,12,906982.3212,0.04651847696,0,943724.0967,-0.1,-1,0,0
2023-06-14,12,872222.3474,0.02561948102,0,913914.161,-0.08,-1,0,0
2023-06-15,12,873856.0111,0.009799413078,0,925489.5485,-0.18,-1,0,0
2023-06-16,12,892459.6632,0.01135789649,0,949317.1364,-0.06,-1,0,0
2023-06-17,12,904090.7687,0.006187578125,0,958424.4618,-0.06,-1,0,0
2023-06-18,12,901716.9711,0.001278636626,0,953241.2382,-0.02,-1,0,0
2023-06-19,12,903837.5536,0.009886043786,0,966119.4371,-0.06,-1,0,0
2023-06-20,12,926456.617,0.05233754182,0,1009968.479,-0.02,-1,0,0
2023-06-21,12,952929.7704,0.05528584274,0,1058539.029,0.18,1,0,0
2023-06-22,12,933238.8726,0.008348096532,0,1048447.719,0.3,1,0,0
2023-06-23,12,945148.5134,0.01209877472,0,1072899.491,0.3,1,0,0
2023-06-24,12,925507.2067,0.007168680825,0,1061523.602,0.24,1,0,0
2023-06-25,12,936106.4806,0.01320406045,0,1062865.368,0.28,1,0,0
2023-06-26,12,920919.7117,0.009485808745,0,1053896.453,0.1,1,0,0
2023-06-27,12,931291.4038,0.002707254177,0,1067313.006,0.18,1,0,0
2023-06-28,12,902568.9024,0.01284183028,0,1043136.723,0.24,1,0,0
2023-06-29,12,913393.3101,0.002361519613,0,1055755.269,0.08,1,0,0
2023-06-30,12,947769.1011,0.08790904999,1,1065870.444,0.12,1,0,1
2023-07-01,12,960071.9086,0.02492230673,0,1074600.814,0.18,1,0,0
2023-07-02,12,960631.5089,0.001588269667,0,1074829.88,0.26,1,0,0
2023-07-03,12,965160.5095,0.00469455251,0,1089503.974,0.24,1,0,0
