date,account_value,daily_volatility,window,
2022-06-04,529952.880573,0.016578571324028,13595.5415181988,5
2022-06-05,530427.530573,0.000895645664736869,13621.722854525,5
2022-06-06,546119.260573,0.029583174129459,14295.7764201537,5
2022-06-07,532472.630573,-0.0249883697302338,14190.4194577492,5
2022-06-08,526180.580573,-0.0118166636907309,13762.0076066499,5
2022-06-09,525286.670573,-0.00169886543328259,13717.6559321004,5
2022-06-10,488383.970573,-0.0702524965267923,13266.4943584765,5
2022-06-11,450222.110573,-0.07813905103238,12984.8516521548,5
2022-06-12,421433.060573,-0.0639441051958999,12138.6650143278,5
2022-06-13,355375.000573,-0.156746269289325,10270.8519746611,5
2022-06-14,355105.440573,-0.000758522686079111,10105.7201152955,5
2022-06-15,363533.500573,0.0237339647243941,10307.4728760836,5
2022-06-16,313917.040573,-0.136483872660414,9322.46476956604,5
2022-06-17,319342.360573,0.0172826552840109,9348.79780540198,5
2022-06-18,292366.830573,-0.08447213188879,8668.05472792419,5
2022-06-19,331525.430573,0.133936534193206,9389.38802345972,5
2022-06-20,331446.060573,-0.000239408481765077,9389.04740974646,5
2022-06-21,330760.190573,-0.00206932614861758,9459.14774283956,5
2022-06-22,308569.010573,-0.0670914476181568,9130.73974885691,5
2022-06-23,336324.300573,0.0899484039193033,9634.90234658118,5
2022-06-24,359897.400573,0.0700903858562651,9674.54516451061,5
2022-06-25,364976.020573,0.0141112994756678,9790.28016092492,5
2022-06-26,351893.810573,-0.0358440260800186,9588.0671427179,5
2022-06-27,350346.370573,-0.00439746296611542,9450.06065003583,5
2022-06-28,336119.990573,-0.040606614467655,9245.14092923172,5
2022-06-29,323246.070573,-0.0383015600412614,9182.01119736121,5
2022-06-30,314690.070573,-0.0264689992513544,9103.28654717746,5
2022-07-01,311374.230573,-0.0105368434217273,8794.41407070925,5
2022-07-02,313512.870573,0.00686839111915082,8779.7507003597,5
2022-06-03,1000000,0,0,6
2022-06-04,1008939.62872,0.00893962872000004,13595.5415181988,6
2022-06-05,1001574.02872,-0.0073003376915074,13621.722854525,6
2022-06-06,988182.02872,-0.0133709537348076,14295.7764201537,6
2022-06-07,972111.62872,-0.0162625908313836,14190.4194577492,6
2022-06-08,966085.22872,-0.00619928804671858,13762.0076066499,6
2022-06-09,970772.42872,0.00485174585083988,13717.6559321004,6
2022-06-10,959054.42872,-0.0120708001724468,13266.4943584765,6
2022-06-11,903812.42872,-0.0576004847542685,12984.8516521548,6
2022-06-12,853257.62872,-0.0559350573122753,12138.6650143278,6
2022-06-13,746791.22872,-0.124776382204416,10270.8519746611,6
2022-06-14,746791.22872,0,10105.7201152955,6
2022-06-15,782280.02872,0.0475217150860592,10307.4728760836,6
2022-06-16,703936.82872,-0.100147258173251,9322.46476956604,6
2022-06-17,722685.62872,0.0266342081207654,9348.79780540198,6
2022-06-18,659743.22872,-0.0870951316846881,8668.05472792419,6
2022-06-19,720342.02872,0.0918520984558957,9389.38802345972,6
2022-06-20,725029.22872,0.00650690895869135,9389.04740974646,6
2022-06-21,737082.02872,0.0166238815244435,9459.14774283956,6
2022-06-22,717998.42872,-0.0258907411338466,9130.73974885691,6
2022-06-23,766544.42872,0.0676129613355068,9634.90234658118,6
2022-06-24,804376.82872,0.0493544778130783,9674.54516451061,6
2022-06-25,802702.82872,-0.00208111414977459,9790.28016092492,6
2022-06-26,783284.42872,-0.0241912689294553,9588.0671427179,6
2022-06-27,782949.62872,-0.000427430940440169,9450.06065003583,6
2022-06-28,759848.42872,-0.0295053463883327,9245.14092923172,6
2022-06-29,735742.82872,-0.0317242216853787,9182.01119736121,6
2022-06-30,735408.02872,-0.000455050306888497,9103.28654717746,6
2022-07-01,726368.42872,-0.0122919517424003,8794.41407070925,6
2022-07-02,731055.62872,0.00645292363306568,8779.7507003597,6
2022-07-03,734068.82872,0.00412171096374122,8807.61842589446,6
2022-07-04,775249.22872,0.0560988266887814,9221.46188457605,6
2022-07-05,772905.62872,-0.00302302783824687,9197.01462480444,6
2022-07-06,799020.02872,0.0337873073110461,9366.28601298057,6
2022-07-07,808394.42872,0.0117323717341823,9853.93005299916,6
2022-07-08,806050.82872,-0.00289907985104598,9844.99975882963,6
2022-07-09,814755.62872,0.0107993189633254,9842.31649751555,6
2022-07-10,785962.82872,-0.0353391851311714,9511.59867892646,6
2022-07-11,755496.02872,-0.0387636652608846,9106.27954633627,6
2022-07-12,738756.02872,-0.0221576280531372,8821.19169532981,6
2022-07-13,771901.22872,0.0448662328447307,9228.73885788784,6
2022-07-14,798685.22872,0.034698739946838,9376.27340861792,6
2022-07-15,798685.22872,0,9481.61754600389,6
2022-07-16,836517.62872,0.0473683481797097,9623.84517923522,6
2022-07-17,829821.62872,-0.0080046131367798,9440.92615096751,6
2022-07-18,884394.02872,0.0657640125434882,10154.1592837921,6
2022-07-19,899460.02872,0.0170353931740192,10615.178337586,6
2022-07-20,864640.82872,-0.0387112254999817,10540.6967827495,6
2022-07-21,889416.02872,0.0286537475181189,10493.7410863079,6
2022-07-22,878702.42872,-0.0120456565364787,10283.154797669,6
2022-07-23,867988.82872,-0.0121925234867126,10171.0490704297,6
2022-07-24,875354.42872,0.00848582349943585,10220.5392582714,6
2022-07-25,819108.02872,-0.064255572548193,9661.15439167598,6
2022-07-26,835178.42872,0.0196193901616528,9631.66367683982,6
2022-07-27,909504.02872,0.0889936778107546,10385.2671280371,6
2022-07-28,928252.82872,0.0206143122052866,10784.0542084825,6
2022-07-29,983160.02872,0.0591511259660942,10747.8713540754,6
2022-07-30,963741.62872,-0.0197510063801935,10693.3226071445,6
2022-07-31,949010.42872,-0.0152854246003313,10533.6420488769,6
2022-08-01,948340.82872,-0.000705577072428082,10532.0013652329,6
2022-08-02,950349.62872,0.0021182257888352,10399.7980247834,6
2022-08-03,996217.22872,0.0482639216282725,10319.2518701514,6
2022-08-04,1044093.62872,0.0480581931528272,10225.7835849625,6
2022-08-05,1057820.42872,0.0131470967951679,10521.7545231593,6
2022-08-06,1055476.82872,-0.00221549890356693,10363.1698774083,6
2022-08-07,1080921.62872,0.0241073980097292,10462.8105124781,6
2022-08-08,1087952.42872,0.00650444936357296,10745.0740514226,6
2022-08-09,1086278.42872,-0.00153867021738211,10450.3459165937,6
2022-08-10,1101009.62872,0.0135611640722335,10795.6193654124,6
2022-08-11,1083600.02872,-0.0158123957737225,10782.084494878,6
2022-08-12,1097996.42872,0.0132857139335864,10985.3301306424,6
2022-08-13,1085943.62872,-0.0109770848836464,10998.6907634894,6
2022-08-14,1063512.02872,-0.0206563208317175,10946.5246977122,6
2022-08-15,1069873.22872,0.00598131457681399,10854.6590758357,6
2022-08-16,1058490.02872,-0.0106397652492145,10747.29171414,6
2022-08-17,1027688.42872,-0.0290995655738463,10517.6610070248,6
2022-08-18,998226.02872,-0.0286686112022258,10446.1164685479,6
2022-08-19,934614.02872,-0.0637250464021341,9392.09977550045,6
2022-08-20,950014.82872,0.0164782461280751,9541.77704211794,6
2022-08-21,1010948.42872,0.0641396304119786,9704.88802229406,6
2022-08-22,1004587.22872,-0.00629230910230912,9649.49566139426,6
2022-08-23,1002243.62872,-0.00233289846117802,9701.88119632591,6
2022-08-24,992534.42872,-0.0096874649254693,9628.71719827032,6
2022-08-25,1008604.82872,0.0161912771335548,9709.18500755628,6
2022-08-26,936288.02872,-0.0716998351988616,9134.1198770556,6
2022-08-27,930596.42872,-0.006078898613903,9042.44096375654,6
2022-08-28,925909.22872,-0.00503676981271787,8829.63685412939,6
2022-08-29,957380.42872,0.0339895089322163,9144.25038592132,6
2022-08-30,942984.02872,-0.0150372825348516,8928.01581122032,6
2022-08-03,1000000,0,0,7
2022-08-04,993606.759528,-0.00639324047199998,10225.7835849625,7
2022-08-05,1073123.484808,0.0800283658675726,10521.7545231593,7
2022-08-06,1044609.114808,-0.0265713782278297,10363.1698774083,7
2022-08-07,1050556.544808,0.00569345022524832,10462.8105124781,7
2022-08-08,1097987.564808,0.0451484693845475,10745.0740514226,7
2022-08-09,1052148.634808,-0.0417481321912929,10450.3459165937,7
2022-08-10,1145216.004808,0.0884545841918841,10795.6193654124,7
2022-08-11,1161619.744808,0.014323708305797,10782.084494878,7
2022-08-12,1209818.474808,0.0414926917482507,10985.3301306424,7
2022-08-13,1225395.664808,0.0128756423582241,10998.6907634894,7
2022-08-14,1195604.784808,-0.0243112333881707,10946.5246977122,7
2022-08-15,1173246.134808,-0.0187007030116483,10854.6590758357,7
2022-08-16,1159417.904808,-0.0117862992169695,10747.29171414,7
2022-08-17,1133207.964808,-0.022606119753119,10517.6610070248,7
2022-08-18,1140663.144808,0.0065788277452348,10446.1164685479,7
2022-08-19,994123.684808,-0.128468654981104,9392.09977550045,7
2022-08-20,973799.594808,-0.0204442267200638,9541.77704211794,7
2022-08-21,999841.924808,0.026743007636119,9704.88802229406,7
2022-08-22,1003863.334808,0.00402204578565983,9649.49566139426,7
2022-08-23,1029003.284808,0.025043199734761,9701.88119632591,7
2022-08-24,1023531.234808,-0.00531781587171605,9628.71719827032,7
2022-08-25,1047335.784808,0.0232572775411835,9709.18500755628,7
2022-08-26,931913.574808,-0.110205544080745,9134.1198770556,7
2022-08-27,921343.734808,-0.0113420818042893,9042.44096375654,7
2022-08-28,881665.034808,-0.0430661201687867,8829.63685412939,7
2022-08-29,958852.314808,0.0875471714910517,9144.25038592132,7
2022-08-30,942046.544808,-0.0175269639969167,8928.01581122032,7
2022-08-31,960244.614808,0.0193175911533215,9034.56172538916,7
2022-09-01,980022.034808,0.0205962311009205,9066.33952752463,7
2022-09-02,973349.064808,-0.00680899996427866,8984.31334055951,7
2022-09-03,962312.134808,-0.0113391283754684,8931.56396556741,7
2022-09-04,975780.274808,0.0139956044539407,9005.86336975837,7
2022-09-05,999538.314808,0.0243477354619356,8902.58118459784,7
2022-09-06,963207.284808,-0.036347811246214,8445.24742688783,7
2022-09-07,1007073.714808,0.0455420455096995,8662.37908300537,7
2022-09-08,1010393.404808,0.00329637240172915,8673.50677644797,7
2022-09-09,1061569.624808,0.0506497961650143,9612.72224529902,7
2022-09-10,1096066.954808,0.0324965307915997,9735.72984854357,7
2022-09-11,1091119.184808,-0.00451411291828128,9821.77784596048,7
2022-09-12,1060424.804808,-0.0281310973424054,10100.2842987457,7
2022-09-13,972762.514808,-0.082667143962058,9088.8754612915,7
2022-09-14,1012251.944808,0.0405951395113064,9099.88969260739,7
2022-09-15,910019.264808,-0.100995291265547,8890.0715825627,7
2022-09-16,886064.014808,-0.0263238932695059,8945.11998503467,7
2022-09-17,907632.624808,0.0243420448630608,9082.65645947386,7
2022-09-18,824705.584808,-0.0913663058525936,8786.41508393877,7
2022-09-19,850315.374808,0.0310532515745753,8832.93845118876,7
2022-09-20,817561.124808,-0.0385201196760624,8534.08423735084,7
2022-09-21,769950.374808,-0.0582350952794889,8356.52770576126,7
2022-09-22,819775.134808,0.0647116510754664,8778.9723971127,7
2022-09-23,820268.164808,0.000601421022748514,8725.84261504106,7
2022-09-24,814014.924808,-0.00762340935352975,8554.68011233747,7
2022-09-25,800132.024808,-0.0170548470020676,8506.28878574095,7
2022-09-26,825769.404808,0.0320414371692621,8694.84252675624,7
2022-09-27,820725.654808,-0.00610794002615382,8627.56116948855,7
2022-09-28,826426.914808,0.00694660873167631,8780.31832144295,7
2022-09-29,825511.414808,-0.0011077809587224,8864.13837527496,7
2022-09-30,821207.554808,-0.00521356812613063,8785.93823418737,7
2022-10-01,810754.144808,-0.0127293154316439,8737.49940162262,7
2022-10-02,789123.154808,-0.0266800856196949,8624.94500399085,7
2022-10-03,817742.244808,0.0362669500009328,8883.83605049455,7
2022-10-04,841472.244808,0.0290189239343647,9206.89642048225,7
2022-10-05,835732.314808,-0.00682129450545305,9124.86308212165,7
2022-10-06,835617.134808,-0.000137819249009789,9033.69009261442,7
2022-10-07,822666.014808,-0.0154988683938079,8836.67005120141,7
2022-10-08,813004.874808,-0.0117436965014954,8788.74778484398,7
2022-10-09,817732.124808,0.00581454078134082,8796.55470605396,7
2022-10-10,797282.624808,-0.0250075781293311,8660.78142794286,7
2022-10-11,791161.584808,-0.00767737789529039,8629.10755161596,7
2022-10-12,800001.194808,0.0111729514801268,8671.12334358255,7
2022-10-13,795462.874808,-0.00567289152747971,8775.93686606102,7
2022-10-14,801124.304808,0.00711715176068579,8681.18754506548,7
2022-10-15,787946.554808,-0.0164490702889837,8635.46558710968,7
2022-10-16,807109.264808,0.0243198093615237,8718.82558320914,7
2022-10-17,822824.314808,0.0194707838024117,8847.6242696946,7
2022-10-18,810048.584808,-0.0155266802038794,8747.99702306889,7
2022-10-19,794236.644808,-0.0195197427617849,8658.00056391903,7
2022-10-20,792669.804808,-0.00197276216130614,8620.67515977851,7
2022-10-21,803274.264808,0.0133781556149582,8674.34445617778,7
2022-10-22,811827.084808,0.0106474467995615,8690.10502080895,7
2022-10-23,843063.514808,0.0384767034563616,8850.13351462376,7
2022-10-24,830351.884808,-0.0150779031196659,8741.73042974267,7
2022-10-25,902044.494808,0.0863400340406012,9067.49415744321,7
2022-10-26,967692.614808,0.0727770308203845,9368.77854769767,7
2022-10-27,935563.764808,-0.0332015037712929,9156.48570063986,7
2022-10-28,960510.684808,0.0266651199398683,9284.67410490475,7
2022-10-29,1000728.064808,0.0418708304197982,9371.68562396446,7
2022-10-30,982803.594808,-0.0179114293186521,9289.76289115904,7
2022-10-31,971900.644808,-0.0110937221410246,9226.02862716974,7
2022-10-03,1000000,0,0,8
2022-10-04,1035338.8546,0.0353388546,9206.89642048225,8
2022-10-05,1026360.8546,-0.00867155710433433,9124.86308212165,8
2022-10-06,1016481.3546,-0.00962575682394893,9033.69009261442,8
2022-10-07,994952.3546,-0.0211799261270975,8836.67005120141,8
2022-10-08,989345.8546,-0.005634943195098,8788.74778484398,8
2022-10-09,990398.8546,0.0010643396291641,8796.55470605396,8
2022-10-10,975041.3546,-0.0155063789994008,8660.78142794286,8
2022-10-11,971447.8546,-0.00368548470590172,8629.10755161596,8
2022-10-12,976224.3546,0.0049168876923062,8671.12334358255,8
2022-10-13,987204.3546,0.0112474145397642,8775.93686606102,8
2022-10-14,977294.3546,-0.0100384484264308,8681.18754506548,8
2022-10-15,971917.3546,-0.00550192475244653,8635.46558710968,8
2022-10-16,981596.8546,0.00995918012389404,8718.82558320914,8
2022-10-17,995940.8546,0.014612923760687,8847.6242696946,8
2022-10-18,984819.8546,-0.0111663257397615,8747.99702306889,8
2022-10-19,974646.3546,-0.0103303156942669,8658.00056391903,8
2022-10-20,970543.8546,-0.00420921904713191,8620.67515977851,8
2022-10-21,976666.3546,0.00630831875446095,8674.34445617778,8
2022-10-22,978665.3546,0.00204675833316558,8690.10502080895,8
2022-10-23,996967.8546,0.0187014896501375,8850.13351462376,8
2022-10-24,984933.8546,-0.0120705998137004,8741.73042974267,8
2022-10-25,1022451.3546,0.0380913904266562,9067.49415744321,8
2022-10-26,1057027.3546,0.0338167677556911,9368.77854769767,8
2022-10-27,1033203.3546,-0.0225386787733752,9156.48570063986,8
2022-10-28,1048039.8546,0.0143597094743695,9284.67410490475,8
2022-10-29,1058931.3546,0.0103922574625341,9371.68562396446,8
2022-10-30,1049821.8546,-0.00860254062780209,9289.76289115904,8
2022-10-31,1042984.8546,-0.00651253350274844,9226.02862716974,8
2022-11-01,1042628.8546,-0.000341328062847596,9221.90990024662,8
2022-11-02,1026039.8546,-0.0159107432398505,9079.50565712082,8
2022-11-03,1028838.8546,0.00272796420865268,9100.75982223829,8
2022-11-04,1075873.8546,0.0457165860228778,9512.8424738257,8
2022-11-05,1083416.3546,0.00701058025320657,9589.02887603791,8
2022-11-06,1063726.8546,-0.0181735303481453,9419.09469982593,8
2022-11-07,1048004.3546,-0.0147805801198017,9271.34809595791,8
2022-11-08,945809.3546,-0.0975139077919247,8361.59061687162,8
2022-11-09,814588.3546,-0.138739376346617,7191.25787058611,8
2022-11-10,900182.102319,0.105076075831001,7929.78173930966,8
2022-11-11,873109.262319,-0.0300748481115727,7685.5134197282,8
2022-11-12,859939.532319,-0.0150837135377774,7572.75369297208,8
2022-11-13,835345.802319,-0.0285993713228627,7355.03602151614,8
2022-11-14,850115.912319,0.0176814319997739,7486.04168007514,8
2022-11-15,864452.522319,0.0168643002586455,7616.76041979791,8
2022-11-16,852324.212319,-0.0140300475582676,7514.07972517519,8
2022-11-17,853844.012319,0.00178312428302942,7532.48638493736,8
2022-11-18,854246.402319,0.000471268749554315,7532.00457433183,8
2022-11-19,854258.132319,1.37314011134706E-05,7531.40512529147,8
2022-11-20,832815.182319,-0.0251012535775225,7351.82341736767,8
2022-11-21,807369.242319,-0.0305541259816434,7127.0455827565,8
2022-11-22,830097.392319,0.028150874232858,7326.65638112108,8
2022-11-23,849282.062319,0.0231113483520347,7485.8974232486,8
2022-11-24,849069.902319,-0.000249810998504691,7479.44157802499,8
2022-11-25,845152.592319,-0.00461364840433148,7444.07743191563,8
2022-11-26,841910.522319,-0.0038360765020009,7410.08161950701,8
2022-11-27,840391.232319,-0.00180457419134664,7399.55039805948,8
2022-11-28,829381.862319,-0.0131002913602756,7307.13654511503,8
2022-11-29,841092.482319,0.0141196962847203,7404.28185509049,8
2022-11-30,877869.092319,0.0437248112105369,7725.72002839002,8
2022-12-01,868369.322319,-0.0108213970432712,7644.02583226201,8
2022-12-02,874253.192319,0.00677576907517528,7693.95258451005,8
2022-12-03,863668.652319,-0.0121069503583098,7608.81375809367,8
2022-12-04,874914.152319,0.0130206184626537,7703.92441036962,8
2022-12-05,867807.302319,-0.00812291123782024,7643.47827153028,8
2022-12-06,874060.412319,0.00720564344560146,7698.18643261443,8
2022-12-07,861192.092319,-0.0147224606201516,7589.54268045183,8
2022-12-08,880952.552319,0.0229454731136574,7759.85713717864,8
2022-12-09,876080.012319,-0.00553099027543955,7719.66732713845,8
2022-12-10,876025.442319,-6.22888311941976E-05,7717.90290476342,8
2022-12-11,873861.002319,-0.00247075015797531,7699.61375449877,8
2022-12-12,880224.782319,0.00728237097560391,7757.83383016305,8
2022-12-13,909033.152319,0.0327284241237821,8015.06416838665,8
2022-12-14,910484.102319,0.00159614640709044,8032.44472522532,8
2022-12-15,887696.792319,-0.0250276857574568,7833.14239483037,8
2022-12-16,850761.572319,-0.0416079232454037,7520.6439967111,8
2022-12-17,858125.972319,0.00865624428701709,7581.47104129242,8
2022-12-18,856172.162319,-0.00227683354545263,7562.03618192143,8
2022-12-19,840906.332319,-0.0178303274409804,7427.09854886071,8
2022-12-20,864197.012319,0.0276971157248517,7628.74283149371,8
2022-12-21,860581.622319,-0.00418352522453002,7597.38087317962,8
2022-12-22,860416.382319,-0.000192009677774341,7595.1168287657,8
2022-12-23,858226.952319,-0.00254461682156605,7574.31657110762,8
2022-12-24,861165.572319,0.00342405932610203,7601.78819135925,8
2022-12-25,860961.062319,-0.000237480464354017,7600.64083222373,8
2022-12-26,865412.342319,0.00517012928321113,7639.39189452058,8
2022-12-27,854547.812319,-0.0125541657643649,7542.03391204698,8
2022-12-28,846436.262319,-0.00949221317176812,7472.30613728825,8
2022-12-29,850830.422319,0.00519136548800645,7510.19078649064,8
2022-12-30,849504.932319,-0.00155787800392383,7498.19088609305,8
2022-12-31,846185.852319,-0.00390707560807146,7468.25173020805,8
2022-12-03,1000000,0,0,9
2022-12-04,1012987.429218,0.012987429218,7703.92441036962,9
2022-12-05,1004725.779218,-0.00815572805911106,7643.47827153028,9
2022-12-06,1011983.589218,0.00722367251853421,7698.18643261443,9
2022-12-07,997016.429218,-0.0147899236306447,7589.54268045183,9
2022-12-08,1019999.255538,0.0230516024074211,7759.85713717864,9
2022-12-09,1014310.635538,-0.00557708250188822,7719.66732713845,9
2022-12-10,1014262.805538,-4.71551794137553E-05,7717.90290476342,9
2022-12-11,1011736.965538,-0.00249032103534564,7699.61375449877,9
2022-12-12,1019090.565538,0.00726829230371121,7757.83383016305,9
2022-12-13,1052492.875538,0.0327765864286715,8015.06416838665,9
2022-12-14,1054126.925538,0.00155255207705304,8032.44472522532,9
2022-12-15,1027647.735538,-0.025119546193629,7833.14239483037,9
2022-12-16,984608.935538,-0.0418808882768258,7520.6439967111,9
2022-12-17,993212.795538,0.0087383525473479,7581.47104129242,9
2022-12-18,990979.905538,-0.00224814864451116,7562.03618192143,9
2022-12-19,973246.555538,-0.017894762447653,7427.09854886071,9
2022-12-20,1000332.915538,0.0278309333291469,7628.74283149371,9
2022-12-21,996123.285538,-0.00420822901517328,7597.38087317962,9
2022-12-22,995938.385538,-0.000185619594165154,7595.1168287657,9
2022-12-23,993411.675538,-0.00253701437427293,7574.31657110762,9
2022-12-24,996805.295538,0.00341612655011541,7601.78819135925,9
2022-12-25,996559.705538,-0.000246377102027148,7600.64083222373,9
2022-12-26,1001732.825538,0.00519097849456722,7639.39189452058,9
2022-12-27,989140.535538,-0.0125705075035721,7542.03391204698,9
2022-12-28,979704.985538,-0.00953913995129922,7472.30613728825,9
2022-12-29,984816.305538,0.00521720321469334,7510.19078649064,9
2022-12-30,983279.895538,-0.00156009805215459,7498.19088609305,9
2022-12-31,979434.455538,-0.00391082947739518,7468.25173020805,9
2023-01-01,983821.925538,0.00447959531665644,7502.83918922401,9
2023-01-02,987163.525538,0.00339654963287462,7526.12912714246,9
2023-01-03,987304.515538,0.00014282334826254,7526.86776411159,9
2023-01-04,997776.035538,0.0106061704724341,7596.99168313938,9
2023-01-05,996663.825538,-0.00111468902878628,7590.05281277337,9
2023-01-06,1003721.625538,0.00708142486880192,7641.33101276793,9
2023-01-07,1003299.365538,-0.000420694333225784,7638.7200809487,9
2023-01-08,1014277.285538,0.0109418189396675,7716.38799699416,9
2023-01-09,1017303.915538,0.00298402620580671,7734.27612684528,9
2023-01-10,1032833.975538,0.0152659001531386,7853.38263896237,9
2023-01-11,1062625.715538,0.0288446552936851,8076.5224957321,9
2023-01-12,1115988.615538,0.0502179640674164,8495.3300532626,9
2023-01-13,1180003.185538,0.057361310956689,8996.23931109365,9
2023-01-14,1240715.875538,0.0514512933050424,9454.68369688214,9
2023-01-15,1235787.735538,-0.00397201333291795,9415.60401575078,9
2023-01-16,1254358.625538,0.0150275726696018,9559.09564952087,9
2023-01-17,1251337.925538,-0.00240816297548427,9537.48540418047,9
2023-01-18,1224195.785538,-0.0216904957854054,9337.02637678732,9
2023-01-19,1247559.785538,0.0190851825141125,9512.05084108341,9
2023-01-20,1341958.225538,0.075666465923548,10237.5168694182,9
2023-01-21,1348734.165538,0.00504929279544706,10300.6562048261,9
2023-01-22,1344287.195538,-0.00329714343539752,10263.8401938369,9
2023-01-23,1356598.925538,0.00915855632700026,10361.7330417916,9
2023-01-24,1339709.045538,-0.0124501646596113,10244.5532408603,9
2023-01-25,1365102.335538,0.0189543319757184,10432.3698528677,9
2023-01-26,1362045.725538,-0.00223910685699286,10411.1149088537,9
2023-01-27,1365858.075538,0.00279898826340374,10441.3863024962,9
2023-01-28,1362757.395538,-0.00227013337295592,10423.0837753943,9
2023-01-29,1405409.335538,0.0312982634617526,10743.476890223,9
2023-01-30,1351159.445538,-0.0386007753244594,10331.5786903013,9
2023-01-31,1368856.725538,0.013097847229239,10467.0024029264,9
2023-02-01,1404833.695538,0.0262824949673677,10739.6425954312,9
2023-02-02,1390483.095538,-0.0102151593071692,10622.9252029666,9
2023-02-03,1387193.335538,-0.00236591153862762,10589.4649998991,9
2023-02-04,1380993.315538,-0.0044694707227637,10539.8535866154,9
2023-02-05,1357666.325538,-0.0168914575744434,10363.0749444179,9
2023-02-06,1347569.855538,-0.00743663579930017,10286.9141420944,9
2023-02-07,1375916.595538,0.0210354512484128,10497.5254145251,9
2023-02-08,1359486.055538,-0.0119415232386055,10372.5497948394,9
2023-02-09,1290355.545538,-0.0508504737642509,9851.48065997639,9
2023-02-10,1280190.925538,-0.00787737925035389,9777.93229571683,9
2023-02-11,1294264.465538,0.0109933133560415,9883.03836387373,9
2023-02-12,1289564.315538,-0.00363152209239257,9850.36506103313,9
2023-02-13,1288907.305538,-0.000509482149966214,9852.60267253391,9
2023-02-14,1314142.175538,0.0195784986954253,10041.778915813,9
2023-02-15,1439793.785538,0.0956149283836502,11010.8289854922,9
2023-02-16,1392094.155538,-0.0331294873468123,10642.5009407793,9
2023-02-17,1454323.365538,0.0447018685858575,11123.6651970662,9
2023-02-18,1457989.685538,0.00252097991882553,11152.4327402181,9
2023-02-19,1436694.735538,-0.0146056931754919,10986.6842797705,9
2023-02-20,1470413.335538,0.0234695646652965,11249.1984056238,9
2023-02-21,1447298.355538,-0.0157200560150951,11075.9136469047,9
2023-02-22,1431341.665538,-0.0110251558974987,10952.1604913196,9
2023-02-23,1417061.455538,-0.00997680032924385,10837.6794753397,9
2023-02-24,1372412.305538,-0.0315082665084899,10492.9798558115,9
2023-02-25,1370721.285538,-0.00123215158679091,10482.5073599434,9
2023-02-26,1394309.065538,0.0172082977399318,10658.1242694023,9
2023-02-27,1390574.005538,-0.00267878915250319,10631.3251890199,9
2023-02-28,1369824.085538,-0.0149218379729254,10473.1788599546,9
2023-03-01,1398705.865538,0.0210842985642616,10689.4425949979,9
2023-03-02,1389004.195538,-0.00693617596024613,10616.8636480188,9
2023-02-02,1000000,0,0,10
2023-02-03,1004458.15233211,0.00445815233210998,10589.4649998991,10
2023-02-04,998932.784451044,-0.00550084427931354,10539.8535866154,10
2023-02-05,991072.090482843,-0.00786909198552417,10363.0749444179,10
2023-02-06,980490.387064111,-0.0106770269492472,10286.9141420944,10
2023-02-07,1006793.47841924,0.0268264653097605,10497.5254145251,10
2023-02-08,992281.428016412,-0.0144141283330652,10372.5497948394,10
2023-02-09,925767.863670099,-0.0670309475400288,9851.48065997639,10
2023-02-10,924558.52613653,-0.00130630753240309,9777.93229571683,10
2023-02-11,938465.907772577,0.0150421863439647,9883.03836387373,10
2023-02-12,945117.264207208,0.00708747795689003,9850.36506103313,10
2023-02-13,889790.072046411,-0.0585400291118447,9852.60267253391,10
2023-02-14,895534.425330865,0.00645585230147898,10041.778915813,10
2023-02-15,959629.31461004,0.0715716643226692,11010.8289854922,10
2023-02-16,920325.844769037,-0.0409569291419308,10642.5009407793,10
2023-02-17,946326.601740778,0.0282516862038858,11123.6651970662,10
2023-02-18,956908.305159509,0.0111818725155415,11152.4327402181,10
2023-02-19,941791.585989893,-0.015797458427426,10986.6842797705,10
2023-02-20,953582.626942194,0.0125197985708353,11249.1984056238,10
2023-02-21,941791.585989893,-0.0123649913695583,11075.9136469047,10
2023-02-22,944512.595440424,0.00288918428557749,10952.1604913196,10
2023-02-23,932116.885721338,-0.013123922093708,10837.6794753397,10
2023-02-24,913976.822717798,-0.0194611462161229,10492.9798558115,10
2023-02-25,914279.15710119,0.000330789989283303,10482.5073599434,10
2023-02-26,933326.223254907,0.0208328780173744,10658.1242694023,10
2023-02-27,920930.513535822,-0.0132812187317054,10631.3251890199,10
2023-02-28,911255.813267267,-0.0105053531470143,10473.1788599546,10
2023-03-01,915186.160251367,0.00431311046456645,10689.4425949979,10
2023-03-02,906418.46313299,-0.00958023350786787,10616.8636480188,10
2023-03-03,877999.03109411,-0.0313535449627202,10113.0557506302,10
2023-03-04,875580.356026972,-0.00275475824173067,10110.1859365438,10
2023-03-05,872859.34657644,-0.00310766388464761,10150.2678157421,10
2023-03-06,870138.33712591,-0.0031173515655214,10140.699763205,10
2023-03-07,874673.352876795,0.00521183305848158,10041.323188987,10
2023-03-08,868021.996442163,-0.00760438901305923,9816.36026911536,10
2023-03-09,837788.55810293,-0.0348302675083736,9206.94180057635,10
2023-03-10,838695.561253107,0.00108261582401038,9109.61327638861,10
2023-03-11,834462.879885614,-0.0050467434943484,9243.82671391141,10
2023-03-12,871045.340276087,0.043839529920717,9943.14883682562,10
2023-03-13,930907.548187769,0.0687245601850163,10914.4415663112,10
