date,account_value,daily_volatility,volatility,turbulence,window
2022-07-20,857157.040744,10540.6967827495,0.175601197034391,0.0196621444993985,6
2022-07-21,887485.850744,10493.7410863079,0.176774001280653,0.0130199939340771,6
2022-07-22,864864.510744,10283.1547976689,0.174587674222622,0.00135338055342155,6
2022-07-23,872408.710744,10171.0490704297,0.163584663951341,0.00557265811987213,6
2022-07-24,900012.600744,10220.5392582713,0.156758391354808,0.00379823944745099,6
2022-07-25,811672.270744,9661.15439167597,0.171078348014849,0.0129203462080917,6
2022-07-26,816362.060744,9631.66367683982,0.169940221361002,0.00804109454329254,6
2022-07-27,921429.120744,10385.2671280371,0.191212416485776,0.0246090586049225,6
2022-07-28,971412.260744,10784.0542084824,0.188148640340304,0.00981918672988115,6
2022-07-29,969813.340744,10747.8713540754,0.19068956809868,0.0827301310228526,6
2022-07-30,955918.500744,10693.3226071444,0.192845295993154,0.0039108083086452,6
2022-07-31,945289.060744,10533.6420488768,0.193232344539882,0.00104978438154999,6
2022-08-01,918355.140744,10532.0013652328,0.193490826895628,0.0086580415722886,6
2022-08-02,918709.830744,10399.7980247834,0.193558700259222,0.00166124835794441,6
2022-08-03,911531.580744,10319.2518701513,0.191685214363807,0.0501568691665036,6
2022-08-04,905788.980744,10225.7835849625,0.195269120053659,0.0406021846657637,6
2022-08-05,978331.530744,10521.7545231592,0.193778390415883,0.0255117605439425,6
2022-08-06,952315.300744,10363.1698774082,0.19416134367122,0.00272979131480223,6
2022-08-07,957714.470744,10462.810512478,0.194256907073844,0.0045788979552435,6
2022-08-08,1000986.650744,10745.0740514226,0.194296763257008,0.0121046304920451,6
2022-08-09,959161.380744,10450.3459165937,0.188777702149975,0.00861489382927003,6
2022-08-10,1044067.410744,10795.6193654123,0.181263187399279,0.029402210627139,6
2022-08-11,1059054.470744,10782.084494878,0.180053419630698,0.00757987155206252,6
2022-08-12,1103019.140744,10985.3301306424,0.176981054472559,0.00344020502537075,6
2022-08-13,1117246.150744,10998.6907634893,0.176891204261637,0.00474091263601217,6
2022-08-14,1090087.030744,10946.5246977121,0.179462398149148,0.00696304727899571,6
2022-08-15,1069678.280744,10854.6590758356,0.175152840462237,0.00384820094427983,6
2022-08-16,1057072.710744,10747.2917141399,0.175441651351892,0.00136723935747251,6
2022-08-17,1033190.250744,10517.6610070247,0.168789650512133,0.00647315998177845,6
2022-08-18,1040025.070744,10446.1164685478,0.171803669995776,0.0154470431898539,6
2022-08-19,906380.130744,9392.09977550044,0.180116668236183,0.0751928957521565,6
2022-08-20,887818.020744,9541.77704211793,0.178690318418386,0.0235820200785332,6
2022-08-21,911514.690744,9704.88802229405,0.188481918016076,0.0326882117857815,6
2022-08-22,915191.080744,9649.49566139426,0.187993822513357,0.00144151133518777,6
2022-08-23,938133.330744,9701.8811963259,0.188127377043054,0.00348135372256234,6
2022-08-24,933150.780744,9628.71719827032,0.174308707897012,0.00108686526591254,6
2022-08-25,954854.430744,9709.18500755627,0.174075789548337,0.000796300760359033,6
2022-08-26,849612.840744,9134.1198770556,0.16952559261731,0.0320468439832464,6
2022-08-27,839974.280744,9042.44096375653,0.168463143229303,0.000548398461828126,6
2022-08-28,803773.380744,8829.63685412939,0.156825354618596,0.0066089146933177,6
2022-08-29,874170.900744,9144.25038592132,0.159668537401826,0.0128186878386525,6
2022-08-30,858851.670744,8928.01581122031,0.15964305805026,0.00428084653817793,6
2022-08-03,1000000,0,0,0,7
2022-08-04,991386.131033,10225.7835849625,0.195269120053659,0.0406021846657637,7
2022-08-05,1022457.538673,10521.7545231592,0.193778390415883,0.0255117605439425,7
2022-08-06,1006544.798673,10363.1698774082,0.19416134367122,0.00272979131480223,7
2022-08-07,1016133.228673,10462.810512478,0.194256907073844,0.0045788979552435,7
2022-08-08,1044314.118673,10745.0740514226,0.194296763257008,0.0121046304920451,7
2022-08-09,1015113.778673,10450.3459165937,0.188777702149975,0.00861489382927003,7
2022-08-10,1051357.788673,10795.6193654123,0.181263187399279,0.029402210627139,7
2022-08-11,1050794.828673,10782.084494878,0.180053419630698,0.00757987155206252,7
2022-08-12,1071841.888673,10985.3301306424,0.176981054472559,0.00344020502537075,7
2022-08-13,1073733.758673,10998.6907634893,0.176891204261637,0.00474091263601217,7
2022-08-14,1067335.698673,10946.5246977121,0.179462398149148,0.00696304727899571,7
2022-08-15,1057892.688673,10854.6590758356,0.175152840462237,0.00384820094427983,7
2022-08-16,1047316.158673,10747.2917141399,0.175441651351892,0.00136723935747251,7
2022-08-17,1024811.698673,10517.6610070247,0.168789650512133,0.00647315998177845,7
2022-08-18,1018414.858673,10446.1164685478,0.171803669995776,0.0154470431898539,7
2022-08-19,914422.848673,9392.09977550044,0.180116668236183,0.0751928957521565,7
2022-08-20,927218.190763,9541.77704211793,0.178690318418386,0.0235820200785332,7
2022-08-21,943884.000763,9704.88802229405,0.188481918016076,0.0326882117857815,7
2022-08-22,938971.590763,9649.49566139426,0.187993822513357,0.00144151133518777,7
2022-08-23,944977.210763,9701.8811963259,0.188127377043054,0.00348135372256234,7
2022-08-24,937946.440763,9628.71719827032,0.174308707897012,0.00108686526591254,7
2022-08-25,946596.170763,9709.18500755627,0.174075789548337,0.000796300760359033,7
2022-08-26,887801.570763,9134.1198770556,0.16952559261731,0.0320468439832464,7
2022-08-27,878859.800763,9042.44096375653,0.168463143229303,0.000548398461828126,7
2022-08-28,857422.730763,8829.63685412939,0.156825354618596,0.0066089146933177,7
2022-08-29,890221.530763,9144.25038592132,0.159668537401826,0.0128186878386525,7
2022-08-30,869524.310763,8928.01581122031,0.15964305805026,0.00428084653817793,7
2022-08-31,880091.200763,9034.56172538915,0.159887170560717,0.00675096784326205,7
2022-09-01,883943.080763,9066.33952752463,0.159901098992076,0.00247664346258325,7
2022-09-02,876098.970763,8984.3133405595,0.151551252950967,0.000528521436956982,7
2022-09-03,870744.800763,8931.56396556741,0.142219904639113,0.00102007540867109,7
2022-09-04,878229.920763,9005.86336975836,0.141417615797267,0.00088943866594434,7
2022-09-05,869898.260763,8902.58118459784,0.141466828462245,0.0120453797825049,7
2022-09-06,825940.480763,8445.24742688783,0.146372157388272,0.0316808232456991,7
2022-09-07,848366.460763,8662.37908300536,0.161918600798904,0.0224035081743978,7
2022-09-08,849588.320763,8673.50677644797,0.162237076823626,0.000544382209427755,7
2022-09-09,938273.100763,9612.72224529902,0.169269450508668,0.206004026421342,7
2022-09-10,951291.680763,9735.72984854357,0.169373022032018,0.00123178572517912,7
2022-09-11,958876.160763,9821.77784596047,0.168573558516067,0.00463068265522996,7
2022-09-12,982786.830763,10100.2842987457,0.168372038525647,0.0355037475888185,7
2022-09-13,885621.750763,9088.87546129149,0.176277439586073,0.0594719768486088,7
2022-09-14,888616.360763,9099.88969260738,0.176332135685467,0.00629200840874619,7
2022-09-15,864202.030763,8890.0715825627,0.178103584333123,0.037436024170804,7
2022-09-16,868147.140763,8945.11998503467,0.177156144618166,0.0103259071787991,7
2022-09-17,881887.730763,9082.65645947386,0.176023914311355,0.0015035681823801,7
2022-09-18,850381.590763,8786.41508393876,0.170235697230902,0.0273271256142339,7
2022-09-19,856050.980763,8832.93845118876,0.170852880920622,0.00467242913989379,7
2022-09-20,826983.770763,8534.08423735083,0.157541254326522,0.00456032557789866,7
2022-09-21,808341.700763,8356.52770576126,0.157599127271505,0.0111561176742464,7
2022-09-22,849694.690763,8778.97239711269,0.164584570298119,0.012897741889222,7
2022-09-23,844903.620763,8725.84261504106,0.164566155867601,0.000764939342262806,7
2022-09-24,828900.770763,8554.68011233747,0.163574998604618,0.00300852132673197,7
2022-09-25,823788.810763,8506.28878574095,0.146600239459718,0.0010826454057443,7
2022-09-26,842330.070763,8694.84252675624,0.146630866689466,0.00526504576924057,7
2022-09-27,835835.350763,8627.56116948855,0.147225419931291,0.00191899238836476,7
2022-09-28,850312.900763,8780.31832144294,0.147264446971496,0.012388087134023,7
2022-09-29,857987.570763,8864.13837527496,0.146688572277387,0.00190293116633932,7
2022-09-30,850650.190763,8785.93823418737,0.14638081243526,0.000867921153823114,7
2022-10-01,845656.880763,8737.49940162261,0.146528831674333,0.000634695947042844,7
2022-10-02,834348.060763,8624.94500399084,0.146576490772186,0.00520558794776529,7
2022-10-03,859472.770763,8883.83605049455,0.146726708982015,0.00913565928916417,7
2022-10-04,890398.890763,9206.89642048225,0.150055188935838,0.0103844381683972,7
2022-10-05,882569.620763,9124.86308212165,0.149977357108556,0.000461550800251039,7
2022-10-06,874050.110763,9033.69009261442,0.141696488853492,0.0104268315687561,7
2022-10-07,855290.510763,8836.67005120141,0.128563528404144,0.00275889580894681,7
2022-10-08,850279.400763,8788.74778484398,0.13027819759512,0.0062782352496529,7
2022-10-09,851274.530763,8796.55470605395,0.121179142707225,0.000996632150337161,7
2022-10-10,837682.880763,8660.78142794286,0.122507232196551,0.00428823407896983,7
2022-10-11,834483.050763,8629.10755161595,0.122511118358049,0.000235246106558302,7
2022-10-12,838746.970763,8671.12334358255,0.122503050690653,0.00215272249034206,7
2022-10-13,848110.910763,8775.93686606102,0.108452416077974,0.00346056725207652,7
2022-10-14,839682.800763,8681.18754506547,0.108431185442281,0.00461333066860398,7
2022-10-15,834820.130763,8635.46558710968,0.104355354178046,0.000713344718097283,7
2022-10-16,843498.730763,8718.82558320914,0.104668063041154,0.00390605458952029,7
2022-10-17,856123.820763,8847.6242696946,0.104128600353265,0.00188213544423742,7
2022-10-18,846324.670763,8747.99702306889,0.0928432846852742,0.000486784865479759,7
2022-10-19,837290.340763,8658.00056391903,0.0904328775482764,0.00162120240894001,7
2022-10-20,833725.470763,8620.67515977851,0.0885939786305959,0.00276381618399029,7
2022-10-21,839183.100763,8674.34445617778,0.088141225624558,0.00115315348068744,7
2022-10-22,841055.600763,8690.10502080894,0.0763552815874099,0.00118048628564364,7
2022-10-23,857369.040763,8850.13351462375,0.0791760600060285,0.00687758549230762,7
2022-10-24,846787.610763,8741.73042974266,0.0790288352472875,0.000984873332357429,7
2022-10-25,880360.390763,9067.4941574432,0.0874152316741348,0.0311298174429917,7
2022-10-26,911283.710763,9368.77854769766,0.089573945804919,0.0250629465489562,7
2022-10-27,890212.020763,9156.48570063986,0.0892745138715856,0.00547595870551405,7
2022-10-28,903448.970763,9284.67410490475,0.0912898602516206,0.0329230949832872,7
2022-10-29,913551.700763,9371.68562396446,0.0932561158840877,0.012213190089014,7
2022-10-30,905424.620763,9289.76289115904,0.0973400403037901,0.054225444732845,7
2022-10-31,899386.150763,9226.02862716974,0.10317252046153,0.0621705879553776,7
2022-10-03,1000000,0,0,0,8
2022-10-04,1030121.49205749,9206.89642048225,0.150055188935838,0.0103844381683972,8
2022-10-05,1023128.81770774,9124.86308212165,0.149977357108556,0.000461550800251039,8
2022-10-06,1013966.85549331,9033.69009261442,0.141696488853492,0.0104268315687561,8
2022-10-07,997969.989853076,8836.67005120141,0.128563528404144,0.00275889580894681,8
2022-10-08,982984.949372192,8788.74778484398,0.13027819759512,0.0062782352496529,8
2022-10-09,988944.237388548,8796.55470605395,0.121179142707225,0.000996632150337161,8
2022-10-10,964537.547996394,8660.78142794286,0.122507232196551,0.00428823407896983,8
2022-10-11,959638.826913347,8629.10755161595,0.122511118358049,0.000235246106558302,8
2022-10-12,965899.285135231,8671.12334358255,0.122503050690653,0.00215272249034206,8
2022-10-13,963245.047446253,8775.93686606102,0.108452416077974,0.00346056725207652,8
2022-10-14,964880.295976326,8681.18754506547,0.108431185442281,0.00461333066860398,8
2022-10-15,953090.238266952,8635.46558710968,0.104355354178046,0.000713344718097283,8
2022-10-16,973462.215111876,8718.82558320914,0.104668063041154,0.00390605458952029,8
2022-10-17,989630.425246291,8847.6242696946,0.104128600353265,0.00188213544423742,8
2022-10-18,976511.783518987,8747.99702306889,0.0928432846852742,0.000486784865479759,8
2022-10-19,962794.228168888,8658.00056391903,0.0904328775482764,0.00162120240894001,8
2022-10-20,957783.308926983,8620.67515977851,0.0885939786305959,0.00276381618399029,8
2022-10-21,967440.731364564,8674.34445617778,0.088141225624558,0.00115315348068744,8
2022-10-22,974488.066022587,8690.10502080894,0.0763552815874099,0.00118048628564364,8
2022-10-23,1005915.62777301,8850.13351462375,0.0791760600060285,0.00687758549230762,8
2022-10-24,993604.822299701,8741.73042974266,0.0790288352472875,0.000984873332357429,8
2022-10-25,1062258.92981786,9067.4941574432,0.0874152316741348,0.0311298174429917,8
2022-10-26,1121021.60558796,9368.77854769766,0.089573945804919,0.0250629465489562,8
2022-10-27,1091550.75501896,9156.48570063986,0.0892745138715856,0.00547595870551405,8
2022-10-28,1125147.90651278,9284.67410490475,0.0912898602516206,0.0329230949832872,8
2022-10-29,1164714.46363238,9371.68562396446,0.0932561158840877,0.012213190089014,8
2022-10-30,1162233.43149395,9289.76289115904,0.0973400403037901,0.054225444732845,8
2022-10-31,1169142.49660637,9226.02862716974,0.10317252046153,0.0621705879553776,8
2022-11-01,1169648.63351232,9221.90990024662,0.103694947508296,0.00226108213982344,8
2022-11-02,1136032.77700022,9079.50565712081,0.104872558717838,0.00629820867515173,8
2022-11-03,1153903.60836683,9100.75982223828,0.103943241281092,0.0160913411090382,8
2022-11-04,1240415.67840123,9512.84247382569,0.126682192525443,0.0557081778934077,8
2022-11-05,1225015.26512224,9589.02887603791,0.124600165759748,0.0120669707642709,8
2022-11-06,1182473.69138491,9419.09469982593,0.128763811823488,0.0137016398111729,8
2022-11-07,1181242.69466785,9271.3480959579,0.125957643487493,0.00500165112768523,8
2022-11-08,1056841.65111848,8361.59061687162,0.130984252516608,0.144705558188193,8
2022-11-09,869117.196413258,7191.2578705861,0.231440481549976,0.358107022712092,8
2022-11-10,1010139.40229503,7929.78173930965,0.270015818463053,0.0966384656321229,8
2022-11-11,988108.262229454,7685.51341972819,0.274650823180385,0.025543079174677,8
2022-11-12,963076.709706702,7572.75369297207,0.27630773328116,0.00435193816294187,8
2022-11-13,937770.270172239,7355.03602151614,0.277300836135937,0.0054753361890969,8
2022-11-14,951544.697877329,7486.04168007513,0.2773082792792,0.00549227066085778,8
2022-11-15,953798.794264154,7616.7604197979,0.277107053534129,0.0199285952856797,8
2022-11-16,929386.439634736,7514.07972517519,0.277686290583064,0.00406515891370815,8
2022-11-17,916876.332698266,7532.48638493735,0.277938111106047,0.0110555277008349,8
2022-11-18,930571.739891255,7532.00457433182,0.278823253181648,0.00690559488113459,8
2022-11-19,931121.001122731,7531.40512529147,0.278613239127359,0.00119330727641955,8
2022-11-20,884184.108317921,7351.82341736766,0.280544637094716,0.022890302336378,8
2022-11-21,854367.563071536,7127.04558275649,0.283401363158977,0.00855428838546431,8
2022-11-22,886094.089279623,7326.65638112107,0.287387750932502,0.0144701995500444,8
2022-11-23,948348.809833545,7485.89742324859,0.312063628994966,0.130140672192105,8
2022-11-24,959362.646033996,7479.44157802498,0.310201488221684,0.00545479579565432,8
2022-11-25,957991.28772712,7444.07743191562,0.309640973550048,0.000144956647212416,8
2022-11-26,974443.859636487,7410.081619507,0.310955475324944,0.0139960204644539,8
2022-11-27,963994.229211517,7399.55039805947,0.309192750213315,0.00425659764086166,8
2022-11-28,933580.129612245,7307.13654511502,0.312326430583153,0.0139119197384111,8
2022-11-29,959423.107932613,7404.28185509048,0.310862523368657,0.0128635590206099,8
2022-11-30,1003515.56178609,7725.72002839001,0.308727663635332,0.0212544276743941,8
2022-12-01,984322.853573281,7644.025832262,0.309875294656923,0.00383762080245841,8
2022-12-02,994942.392814776,7693.95258451005,0.309760376588913,0.000831329551177311,8
2022-12-03,964647.043966003,7608.81375809367,0.308206738132489,0.0210848689043462,8
2022-12-04,985132.92010099,7703.92441036962,0.297030877964438,0.00492197820340844,8
2022-12-05,971206.613050345,7643.47827153028,0.296922440342064,0.00174534505648238,8
2022-12-06,979215.209859038,7698.18643261443,0.295704692563155,0.00107918557747127,8
2022-12-07,952308.221466533,7589.54268045183,0.296205575651673,0.00545236888030884,8
2022-12-08,983730.630771644,7759.85713717863,0.296221873738969,0.00372012986480801,8
2022-12-09,969942.796898389,7719.66732713845,0.227869192582902,0.00297298496516896,8
2022-12-10,974291.914888663,7717.90290476341,0.179148786510267,0.000207049904934935,8
2022-12-11,967873.553872094,7699.61375449877,0.173764702140955,0.00181539301445235,8
2022-12-12,963324.263414852,7757.83383016304,0.174271193808171,0.0156200364360635,8
2022-12-13,980173.150749828,8015.06416838664,0.173321070343745,0.0356687140798896,8
2022-12-14,968101.148820436,8032.44472522531,0.173811357008718,0.0086266791912652,8
2022-12-15,937156.525709103,7833.14239483037,0.17680600069435,0.00370234532029697,8
2022-12-16,854242.593415408,7520.64399671109,0.205960276680792,0.0483573178442772,8
2022-12-17,877824.27991113,7581.47104129241,0.212271483735117,0.0106253171946338,8
2022-12-18,887121.274934391,7562.03618192143,0.214479876537199,0.0110884493298117,8
2022-12-19,866368.040911528,7427.09854886071,0.218293762391663,0.00955548735301172,8
2022-12-20,903926.020535229,7628.74283149371,0.221875178420992,0.00541667657353182,8
2022-12-21,895821.545732159,7597.38087317962,0.21928330212822,0.00223769521774478,8
2022-12-22,897205.618309321,7595.1168287657,0.212711031272948,0.000106511358098633,8
2022-12-23,898808.918408313,7574.31657110762,0.16959933963514,0.000329676632896616,8
2022-12-24,896858.393431384,7601.78819135924,0.169229878475633,0.00208644860045067,8
2022-12-25,894298.299904444,7600.64083222373,0.169007096206554,0.000448111967191671,8
2022-12-26,900309.299655189,7639.39189452057,0.163683023775635,0.000384040626755056,8
2022-12-27,895381.894173957,7542.03391204698,0.164553188632954,0.00408140796040026,8
2022-12-28,882301.56618816,7472.30613728824,0.159416586925722,0.0010528788525248,8
2022-12-29,889554.901305781,7510.19078649064,0.159491352995486,0.000363388408258471,8
2022-12-30,888681.26342664,7498.19088609305,0.157673723044501,5.25E-05,8
2022-12-31,887457.486673248,7468.25173020805,0.156262611671952,0.000367337797646016,8
2022-12-03,1000000,0,0,0,9
2022-12-04,1000000,7703.92441036962,0.297030877964438,0.00492197820340844,9
2022-12-05,993701.666729627,7643.47827153028,0.296922440342064,0.00174534505648238,9
2022-12-06,994083.676777201,7698.18643261443,0.295704692563155,0.00107918557747127,9
2022-12-07,977375.499262379,7589.54268045183,0.296205575651673,0.00545236888030884,9
2022-12-08,999014.468857086,7759.85713717863,0.296221873738969,0.00372012986480801,9
2022-12-09,990398.096085757,7719.66732713845,0.227869192582902,0.00297298496516896,9
2022-12-10,992919.414432657,7717.90290476341,0.179148786510267,0.000207049904934935,9
2022-12-11,987063.473147906,7699.61375449877,0.173764702140955,0.00181539301445235,9
2022-12-12,983889.036711865,7757.83383016304,0.174271193808171,0.0156200364360635,9
2022-12-13,1005408.5918351,8015.06416838664,0.173321070343745,0.0356687140798896,9
2022-12-14,1001725.34851673,8032.44472522531,0.173811357008718,0.0086266791912652,9
2022-12-15,974236.666197849,7833.14239483037,0.17680600069435,0.00370234532029697,9
2022-12-16,916240.767443569,7520.64399671109,0.205960276680792,0.0483573178442772,9
2022-12-17,932400.07575059,7581.47104129241,0.212271483735117,0.0106253171946338,9
2022-12-18,938011.603536806,7562.03618192143,0.214479876537199,0.0110884493298117,9
2022-12-19,916638.97044926,7427.09854886071,0.218293762391663,0.00955548735301172,9
2022-12-20,947028.934772453,7628.74283149371,0.221875178420992,0.00541667657353182,9
2022-12-21,939769.262707219,7597.38087317962,0.21928330212822,0.00223769521774478,9
2022-12-22,939629.991754231,7595.1168287657,0.212711031272948,0.000106511358098633,9
2022-12-23,938518.584998021,7574.31657110762,0.16959933963514,0.000329676632896616,9
2022-12-24,939323.780662787,7601.78819135924,0.169229878475633,0.00208644860045067,9
2022-12-25,937939.319654432,7600.64083222373,0.169007096206554,0.000448111967191671,9
2022-12-26,942931.900901515,7639.39189452057,0.163683023775635,0.000384040626755056,9
2022-12-27,935521.978571242,7542.03391204698,0.164553188632954,0.00408140796040026,9
2022-12-28,925947.810846806,7472.30613728824,0.159416586925722,0.0010528788525248,9
2022-12-29,931538.85790574,7510.19078649064,0.159491352995486,0.000363388408258471,9
2022-12-30,930098.454557583,7498.19088609305,0.157673723044501,5.25E-05,9
2022-12-31,927737.386164433,7468.25173020805,0.156262611671952,0.000367337797646016,9
2023-01-01,929314.96639289,7502.839189224,0.155986659446375,0.00165772671694229,9
2023-01-02,933203.74094185,7526.12912714246,0.156169601631956,0.0012275197867836,9
2023-01-03,934083.051442922,7526.86776411159,0.156094868124728,0.000236846858948918,9
2023-01-04,954756.603617621,7596.99168313937,0.166379484921933,0.021689145409148,9
2023-01-05,951772.966699297,7590.05281277336,0.16616502786752,0.000896019302315493,9
2023-01-06,960371.261713416,7641.33101276792,0.165948013739337,0.000842629045674724,9
2023-01-07,960858.497495127,7638.72008094869,0.164203824254576,0.00137313260449896,9
2023-01-08,981234.194808424,7716.38799699416,0.172894549729023,0.0157395973361475,9
2023-01-09,983663.71583086,7734.27612684528,0.172817909336838,0.0181208769125467,9
2023-01-10,998569.128732354,7853.38263896236,0.173284034057069,0.0100054209738191,9
2023-01-11,1028331.75190794,8076.5224957321,0.172840929570198,0.0171297395189188,9
2023-01-12,1067105.63999047,8495.33005326259,0.17225593436427,0.200933147636579,9
2023-01-13,1115979.92037556,8996.23931109364,0.17207423500726,0.144473389488487,9
2023-01-14,1172219.23242979,9454.68369688213,0.171184272528183,0.0400832228269206,9
2023-01-15,1166859.62374722,9415.60401575078,0.125215108949257,0.00313160942132363,9
2023-01-16,1178068.57197156,9559.09564952087,0.120173293127807,0.00698574736195528,9
2023-01-17,1175560.65722251,9537.48540418047,0.116218105494641,0.00189626311762533,9
2023-01-18,1143330.2378073,9337.02637678732,0.116301334381051,0.0120313353664214,9
2023-01-19,1168014.36005137,9512.0508410834,0.111022713872075,0.00394902235068788,9
2023-01-20,1245834.9367437,10237.5168694182,0.111590204539921,0.0872750844168772,9
2023-01-21,1242616.8849561,10300.656204826,0.114688893181647,0.0185851252595691,9
2023-01-22,1243134.57388212,10263.8401938369,0.114749240525695,0.00391380422369113,9
2023-01-23,1252690.41464257,10361.7330417915,0.113796922841379,0.00546121767655396,9
2023-01-24,1232307.55176692,10244.5532408603,0.115539158595261,0.0339901572279246,9
2023-01-25,1258508.11426069,10432.3698528676,0.116455026716127,0.00883135681938321,9
2023-01-26,1253865.25174366,10411.1149088536,0.117422154791616,0.000968503196217755,9
2023-01-27,1258772.21621498,10441.3863024962,0.116221713625788,0.00448109578115272,9
2023-01-28,1253189.60632093,10423.0837753943,0.11710274499476,0.0055974650731849,9
2023-01-29,1295518.12287798,10743.4768902229,0.120203009562068,0.0123192075994669,9
2023-01-30,1246184.66772933,10331.5786903013,0.126860910946596,0.0249361138298188,9
2023-01-31,1263038.85366775,10467.0024029263,0.12605771219281,0.00189564647205851,9
2023-02-01,1294742.42157164,10739.6425954311,0.126167621916479,0.00834410335366408,9
2023-02-02,1291021.39421156,10622.9252029665,0.126589116642295,0.0162786499440446,9
2023-02-03,1297725.54057568,10589.4649998991,0.119959298268902,0.0138007604611574,9
2023-02-04,1292478.86344904,10539.8535866153,0.119531502931785,0.00404833024024071,9
2023-02-05,1272389.15848978,10363.0749444179,0.120622793780283,0.0077276267274885,9
2023-02-06,1261841.33948552,10286.9141420944,0.122088918708676,0.0020082482748786,9
2023-02-07,1291738.73575613,10497.525414525,0.11471814239381,0.00874474039079572,9
2023-02-08,1275581.95144018,10372.5497948393,0.115721964459679,0.00382585703554982,9
2023-02-09,1204653.86127404,9851.48065997639,0.137097807499504,0.0415581087523189,9
2023-02-10,1195240.9453716,9777.93229571683,0.13479035082943,0.0113982257171853,9
2023-02-11,1210101.67580052,9883.03836387373,0.135169919840259,0.00157569217546222,9
2023-02-12,1207032.31482769,9850.36506103313,0.133926489380959,0.0131101629240634,9
2023-02-13,1190698.31873279,9852.6026725339,0.141920922154904,0.0589158693953994,9
2023-02-14,1212470.32398443,10041.778915813,0.141811672324465,0.0165641741802824,9
2023-02-15,1320156.54114905,11010.8289854922,0.159006149559812,0.118790378224776,9
2023-02-16,1275822.4801636,10642.5009407793,0.164999622621113,0.0286059255792141,9
2023-02-17,1327343.5933713,11123.6651970662,0.160717144374889,0.0152278510011089,9
2023-02-18,1332418.83572927,11152.4327402181,0.158933083951549,0.00407630239219741,9
2023-02-19,1313662.25884351,10986.6842797704,0.156146864856696,0.00753921467430934,9
2023-02-20,1340408.73623666,11249.1984056237,0.154951758177699,0.00453179536423512,9
2023-02-21,1318892.46550858,11075.9136469046,0.155168653743801,0.00820331335449093,9
2023-02-22,1308074.73724626,10952.1604913196,0.155066341786002,0.00518097864464567,9
2023-02-23,1296091.75125414,10837.6794753397,0.154785156514999,0.0148818306233002,9
2023-02-24,1259066.82682929,10492.9798558115,0.154585978448244,0.0117193428157438,9
2023-02-25,1257018.27317207,10482.5073599433,0.154408927433809,0.0024513672754181,9
2023-02-26,1281084.14165902,10658.1242694022,0.155480662862491,0.00664704940853092,9
2023-02-27,1274664.61570324,10631.3251890198,0.15597147109077,0.0028996774793312,9
2023-02-28,1256455.9555762,10473.1788599546,0.151606179451886,0.00375450128981857,9
2023-03-01,1280826.20647847,10689.4425949979,0.1483231818989,0.0227221410949864,9
2023-03-02,1270820.87471189,10616.8636480187,0.147670373208011,0.00172176084975015,9
2023-02-02,1000000,0,0,0,10
2023-02-03,1026783.0385,10589.4649998991,0.119959298268902,0.0138007604611574,10
2023-02-04,1021221.03849999,10539.8535866153,0.119531502931785,0.00404833024024071,10
2023-02-05,1013187.0385,10363.0749444179,0.120622793780283,0.0077276267274885,10
2023-02-06,1002372.0385,10286.9141420944,0.122088918708676,0.0020082482748786,10
2023-02-07,1029255.0385,10497.525414525,0.11471814239381,0.00874474039079572,10
2023-02-08,1014423.0385,10372.5497948393,0.115721964459679,0.00382585703554982,10
2023-02-09,946443.0385,9851.48065997639,0.137097807499504,0.0415581087523189,10
2023-02-10,945207.0385,9777.93229571683,0.13479035082943,0.0113982257171853,10
2023-02-11,959421.038499999,9883.03836387373,0.135169919840259,0.00157569217546222,10
2023-02-12,966219.0385,9850.36506103313,0.133926489380959,0.0131101629240634,10
2023-02-13,909672.0385,9852.6026725339,0.141920922154904,0.0589158693953994,10
2023-02-14,915543.0385,10041.778915813,0.141811672324465,0.0165641741802824,10
2023-02-15,981051.038499999,11010.8289854922,0.159006149559812,0.118790378224776,10
2023-02-16,940881.038499999,10642.5009407793,0.164999622621113,0.0286059255792141,10
2023-02-17,967455.0385,11123.6651970662,0.160717144374889,0.0152278510011089,10
2023-02-18,978270.0385,11152.4327402181,0.158933083951549,0.00407630239219741,10
2023-02-19,962820.0385,10986.6842797704,0.156146864856696,0.00753921467430934,10
2023-02-20,974871.038499999,11249.1984056237,0.154951758177699,0.00453179536423512,10
2023-02-21,962820.0385,11075.9136469046,0.155168653743801,0.00820331335449093,10
2023-02-22,965601.038499999,10952.1604913196,0.155066341786002,0.00518097864464567,10
2023-02-23,952932.0385,10837.6794753397,0.154785156514999,0.0148818306233002,10
2023-02-24,934392.0385,10492.9798558115,0.154585978448244,0.0117193428157438,10
2023-02-25,934701.038499999,10482.5073599433,0.154408927433809,0.0024513672754181,10
2023-02-26,954168.0385,10658.1242694022,0.155480662862491,0.00664704940853092,10
2023-02-27,941499.0385,10631.3251890198,0.15597147109077,0.0028996774793312,10
2023-02-28,931611.038499999,10473.1788599546,0.151606179451886,0.00375450128981857,10
2023-03-01,935628.0385,10689.4425949979,0.1483231818989,0.0227221410949864,10
2023-03-02,926667.0385,10616.8636480187,0.147670373208011,0.00172176084975015,10
2023-03-03,897621.038499999,10113.0557506302,0.149674397502882,0.0218274456570131,10
2023-03-04,895149.0385,10110.1859365438,0.14769812782939,0.000276705141202846,10
2023-03-05,892368.0385,10150.267815742,0.14424435245305,0.000760896746599995,10
