date,account_value,daily_volatility,fear_greed,fear_greed_norm,window
2022-09-14,908689.716101288,9099.88969260738,27,-0.46,7
2022-09-15,883706.65481674,8890.0715825627,28,-0.44,7
2022-09-16,891815.939778881,8945.11998503467,20,-0.6,7
2022-09-17,905627.33131526,9082.65645947386,22,-0.56,7
2022-09-18,869460.615457945,8786.41508393876,27,-0.46,7
2022-09-19,880859.200007539,8832.93845118876,21,-0.58,7
2022-09-20,856371.655051725,8534.08423735083,23,-0.54,7
2022-09-21,842847.383915751,8356.52770576126,23,-0.54,7
2022-09-22,882583.709166907,8778.97239711269,22,-0.56,7
2022-09-23,881924.764990925,8725.84261504106,20,-0.6,7
2022-09-24,869482.344803648,8554.68011233747,24,-0.52,7
2022-09-25,866567.346907072,8506.28878574095,24,-0.52,7
2022-09-26,879517.340362888,8694.84252675624,21,-0.58,7
2022-09-27,870251.847072803,8627.56116948855,20,-0.6,7
2022-09-28,892189.015610438,8780.31832144294,20,-0.6,7
2022-09-29,900262.729995369,8864.13837527496,22,-0.56,7
2022-09-30,897168.337463318,8785.93823418737,21,-0.58,7
2022-10-01,891622.878447698,8737.49940162261,20,-0.6,7
2022-10-02,888072.627013581,8624.94500399084,24,-0.52,7
2022-10-03,905329.058602922,8883.83605049455,24,-0.52,7
2022-10-04,936439.82420836,9206.89642048225,20,-0.6,7
2022-10-05,929085.433312445,9124.86308212165,25,-0.5,7
2022-10-06,913587.75934286,9033.69009261442,26,-0.48,7
2022-10-07,896094.245189821,8836.67005120141,23,-0.54,7
2022-10-08,884612.462956874,8788.74778484398,24,-0.52,7
2022-10-09,887793.755714278,8796.55470605395,22,-0.56,7
2022-10-10,870356.884329032,8660.78142794286,22,-0.56,7
2022-10-11,868450.847581761,8629.10755161595,24,-0.52,7
2022-10-12,870046.875908338,8671.12334358255,20,-0.6,7
2022-10-13,876455.062927925,8775.93686606102,20,-0.6,7
2022-10-14,868348.502532088,8681.18754506547,24,-0.52,7
2022-10-15,863940.662088727,8635.46558710968,24,-0.52,7
2022-10-16,875044.997699432,8718.82558320914,24,-0.52,7
2022-10-17,886653.7272332,8847.6242696946,20,-0.6,7
2022-10-18,877510.391731684,8747.99702306889,22,-0.56,7
2022-10-19,870904.256378542,8658.00056391903,23,-0.54,7
2022-10-20,864453.720547478,8620.67515977851,23,-0.54,7
2022-10-21,869078.133905064,8674.34445617778,23,-0.54,7
2022-10-22,870500.393318938,8690.10502080894,20,-0.6,7
2022-10-23,887748.611453908,8850.13351462375,23,-0.54,7
2022-10-24,879047.366559904,8741.73042974266,22,-0.56,7
2022-10-25,912360.864228796,9067.4941574432,20,-0.6,7
2022-10-26,938162.451996778,9368.77854769766,33,-0.34,7
2022-10-27,921323.687408327,9156.48570063986,32,-0.36,7
2022-10-28,945171.119664376,9284.67410490475,30,-0.4,7
2022-10-29,960127.012482237,9371.68562396446,34,-0.32,7
2022-10-30,969149.688080423,9289.76289115904,34,-0.32,7
2022-10-31,983875.796478396,9226.02862716974,31,-0.38,7
2022-10-03,1000000,0,-1,-1,8
2022-10-04,1028892.106705,9206.89642048225,20,-0.6,8
2022-10-05,1021878.156705,9124.86308212165,25,-0.5,8
2022-10-06,1021772.456705,9033.69009261442,26,-0.48,8
2022-10-07,1005947.656705,8836.67005120141,23,-0.54,8
2022-10-08,994154.556705,8788.74778484398,24,-0.52,8
2022-10-09,999930.306705,8796.55470605395,22,-0.56,8
2022-10-10,974939.806705,8660.78142794286,22,-0.56,8
2022-10-11,967450.206705,8629.10755161595,24,-0.52,8
2022-10-12,978269.356705,8671.12334358255,20,-0.6,8
2022-10-13,972712.556705,8775.93686606102,20,-0.6,8
2022-10-14,979651.006705,8681.18754506547,24,-0.52,8
2022-10-15,963531.756705,8635.46558710968,24,-0.52,8
2022-10-16,986959.406705,8718.82558320914,24,-0.52,8
2022-10-17,1006174.156705,8847.6242696946,20,-0.6,8
2022-10-18,990553.206705,8747.99702306889,22,-0.56,8
2022-10-19,971210.106705,8658.00056391903,23,-0.54,8
2022-10-20,969307.506705,8620.67515977851,23,-0.54,8
2022-10-21,982278.406705,8674.34445617778,23,-0.54,8
2022-10-22,992742.706705,8690.10502080894,20,-0.6,8
2022-10-23,1030938.156705,8850.13351462375,23,-0.54,8
2022-10-24,1015392.706705,8741.73042974266,22,-0.56,8
2022-10-25,1103070.856705,9067.4941574432,20,-0.6,8
2022-10-26,1183372.656705,9368.77854769766,33,-0.34,8
2022-10-27,1144074.906705,9156.48570063986,32,-0.36,8
2022-10-28,1174546.706705,9284.67410490475,30,-0.4,8
2022-10-29,1223727.406705,9371.68562396446,34,-0.32,8
2022-10-30,1201749.356705,9289.76289115904,34,-0.32,8
2022-10-31,1188348.106705,9226.02862716974,31,-0.38,8
2022-11-01,1192719.55670499,9221.90990024662,30,-0.4,8
2022-11-02,1147313.856705,9079.50565712081,30,-0.4,8
2022-11-03,1156879.706705,9100.75982223828,30,-0.4,8
2022-11-04,1242776.05670499,9512.84247382569,30,-0.4,8
2022-11-05,1229337.05670499,9589.02887603791,38,-0.24,8
2022-11-06,1185026.106705,9419.09469982593,40,-0.2,8
2022-11-07,1184882.656705,9271.3480959579,33,-0.34,8
2022-11-08,1008718.506705,8361.59061687162,31,-0.38,8
2022-11-09,833528.306705,7191.2578705861,29,-0.42,8
2022-11-10,981923.556705,7929.78173930965,22,-0.56,8
2022-11-11,974373.556705,7685.51341972819,25,-0.5,8
2022-11-12,950190.906705,7572.75369297207,21,-0.58,8
2022-11-13,923192.106705,7355.03602151614,22,-0.56,8
2022-11-14,939643.556705,7486.04168007513,24,-0.52,8
2022-11-15,947155.806705,7616.7604197979,22,-0.56,8
2022-11-16,919175.506705,7514.07972517519,23,-0.54,8
2022-11-17,907291.806705,7532.48638493735,20,-0.6,8
2022-11-18,916465.056705,7532.00457433182,23,-0.54,8
2022-11-19,920308.006705,7531.40512529147,23,-0.54,8
2022-11-20,863335.706705,7351.82341736766,24,-0.52,8
2022-11-21,837008.856705,7127.04558275649,21,-0.58,8
2022-11-22,861365.156705,7326.65638112107,22,-0.56,8
2022-11-23,895279.756705,7485.89742324859,22,-0.56,8
2022-11-24,909783.306705,7479.44157802498,20,-0.6,8
2022-11-25,906438.656705,7444.07743191562,20,-0.6,8
2022-11-26,911195.156705,7410.081619507,22,-0.56,8
2022-11-27,902346.556705,7399.55039805947,26,-0.48,8
2022-11-28,882633.506705,7307.13654511502,28,-0.44,8
2022-11-29,919417.106705,7404.28185509048,26,-0.48,8
2022-11-30,978284.456705,7725.72002839001,29,-0.42,8
2022-12-01,964656.706705,7644.025832262,27,-0.46,8
2022-12-02,979137.606705,7693.95258451005,27,-0.46,8
2022-12-03,937552.206705,7608.81375809367,27,-0.46,8
2022-12-04,966921.706705,7703.92441036962,26,-0.48,8
2022-12-05,951821.706705,7643.47827153028,26,-0.48,8
2022-12-06,960813.756705,7698.18643261443,25,-0.5,8
2022-12-07,930508.056705,7589.54268045183,29,-0.42,8
2022-12-08,967503.056705,7759.85713717863,25,-0.5,8
2022-12-09,954607.656705,7719.66732713845,26,-0.48,8
2022-12-10,957061.406705,7717.90290476341,27,-0.46,8
2022-12-11,954539.706705,7699.61375449877,26,-0.48,8
2022-12-12,963894.156705,7757.83383016304,27,-0.46,8
2022-12-13,998088.106705,8015.06416838664,27,-0.46,8
2022-12-14,988084.356705,8032.44472522531,30,-0.4,8
2022-12-15,957204.856705,7833.14239483037,31,-0.38,8
2022-12-16,881923.806705,7520.64399671109,29,-0.42,8
2022-12-17,897272.956705,7581.47104129241,28,-0.44,8
2022-12-18,894177.456705,7562.03618192143,26,-0.48,8
2022-12-19,882671.256705,7427.09854886071,29,-0.42,8
2022-12-20,919756.856705,7628.74283149371,29,-0.42,8
2022-12-21,917371.056705,7597.38087317962,26,-0.48,8
2022-12-22,920338.206705,7595.1168287657,28,-0.44,8
2022-12-23,922059.606705,7574.31657110762,27,-0.46,8
2022-12-24,922376.706705,7601.78819135924,29,-0.42,8
2022-12-25,920942.206705,7600.64083222373,29,-0.42,8
2022-12-26,928190.206705,7639.39189452057,28,-0.44,8
2022-12-27,915687.406705,7542.03391204698,27,-0.46,8
2022-12-28,899530.406705,7472.30613728824,28,-0.44,8
2022-12-29,907337.106705,7510.19078649064,28,-0.44,8
2022-12-30,906959.606705,7498.19088609305,28,-0.44,8
2022-12-31,904045.306705,7468.25173020805,25,-0.5,8
2022-12-03,1000000,0,-1,-1,9
2022-12-04,1012987.42921799,7703.92441036962,26,-0.48,9
2022-12-05,1004712.06249799,7643.47827153028,26,-0.48,9
2022-12-06,1011977.07249799,7698.18643261443,25,-0.5,9
2022-12-07,996985.912498,7589.54268045183,29,-0.42,9
2022-12-08,1019968.85249799,7759.85713717863,25,-0.5,9
2022-12-09,1014280.23249799,7719.66732713845,26,-0.48,9
2022-12-10,1014232.402498,7717.90290476341,27,-0.46,9
2022-12-11,1011706.56249799,7699.61375449877,26,-0.48,9
2022-12-12,1019060.162498,7757.83383016304,27,-0.46,9
2022-12-13,1052462.472498,8015.06416838664,27,-0.46,9
2022-12-14,1054096.522498,8032.44472522531,30,-0.4,9
2022-12-15,1027617.33249799,7833.14239483037,31,-0.38,9
2022-12-16,984578.532498,7520.64399671109,29,-0.42,9
2022-12-17,993182.392498,7581.47104129241,28,-0.44,9
2022-12-18,990949.502497999,7562.03618192143,26,-0.48,9
2022-12-19,973216.152498,7427.09854886071,29,-0.42,9
2022-12-20,1000302.51249799,7628.74283149371,29,-0.42,9
2022-12-21,996092.882497999,7597.38087317962,26,-0.48,9
2022-12-22,995907.982497999,7595.1168287657,28,-0.44,9
2022-12-23,993381.272498,7574.31657110762,27,-0.46,9
2022-12-24,996774.892497999,7601.78819135924,29,-0.42,9
2022-12-25,996529.302498,7600.64083222373,29,-0.42,9
2022-12-26,1001702.42249799,7639.39189452057,28,-0.44,9
2022-12-27,989110.132497999,7542.03391204698,27,-0.46,9
2022-12-28,979674.582498,7472.30613728824,28,-0.44,9
2022-12-29,984785.902498,7510.19078649064,28,-0.44,9
2022-12-30,983249.492497999,7498.19088609305,28,-0.44,9
2022-12-31,979404.052498,7468.25173020805,25,-0.5,9
2023-01-01,983791.522498,7502.839189224,26,-0.48,9
2023-01-02,987133.122497999,7526.12912714246,27,-0.46,9
2023-01-03,987274.112497999,7526.86776411159,26,-0.48,9
2023-01-04,997745.632497999,7596.99168313937,29,-0.42,9
2023-01-05,996633.422497999,7590.05281277336,29,-0.42,9
2023-01-06,1003691.222498,7641.33101276792,26,-0.48,9
2023-01-07,1003268.96249799,7638.72008094869,25,-0.5,9
2023-01-08,1014246.88249799,7716.38799699416,25,-0.5,9
2023-01-09,1017273.51249799,7734.27612684528,25,-0.5,9
2023-01-10,1032803.57249799,7853.38263896236,26,-0.48,9
2023-01-11,1062595.31249799,8076.5224957321,26,-0.48,9
2023-01-12,1115958.212498,8495.33005326259,30,-0.4,9
2023-01-13,1179972.78249799,8996.23931109364,31,-0.38,9
2023-01-14,1240685.47249799,9454.68369688213,46,-0.08,9
2023-01-15,1235757.332498,9415.60401575078,52,0.04,9
2023-01-16,1254328.222498,9559.09564952087,45,-0.1,9
2023-01-17,1251307.522498,9537.48540418047,51,0.02,9
2023-01-18,1224165.382498,9337.02637678732,52,0.04,9
2023-01-19,1247529.38249799,9512.0508410834,45,-0.1,9
2023-01-20,1341927.82249799,10237.5168694182,51,0.02,9
2023-01-21,1348703.762498,10300.656204826,53,0.06,9
2023-01-22,1344256.792498,10263.8401938369,53,0.06,9
2023-01-23,1356568.522498,10361.7330417915,50,0,9
2023-01-24,1339678.64249799,10244.5532408603,52,0.04,9
2023-01-25,1365071.93249799,10432.3698528676,51,0.02,9
2023-01-26,1362015.322498,10411.1149088536,54,0.08,9
2023-01-27,1365827.67249799,10441.3863024962,55,0.1,9
2023-01-28,1362726.99249799,10423.0837753943,52,0.04,9
2023-01-29,1405378.93249799,10743.4768902229,55,0.1,9
2023-01-30,1351129.042498,10331.5786903013,61,0.22,9
2023-01-31,1368826.322498,10467.0024029263,51,0.02,9
2023-02-01,1404803.292498,10739.6425954311,56,0.12,9
2023-02-02,1390452.69249799,10622.9252029665,60,0.2,9
2023-02-03,1387162.932498,10589.4649998991,60,0.2,9
2023-02-04,1380962.912498,10539.8535866153,58,0.16,9
2023-02-05,1357635.92249799,10363.0749444179,58,0.16,9
2023-02-06,1347539.45249799,10286.9141420944,56,0.12,9
2023-02-07,1375886.19249799,10497.525414525,54,0.08,9
2023-02-08,1359455.652498,10372.5497948393,58,0.16,9
2023-02-09,1290325.14249799,9851.48065997639,55,0.1,9
2023-02-10,1280160.522498,9777.93229571683,48,-0.04,9
2023-02-11,1294234.062498,9883.03836387373,49,-0.02,9
2023-02-12,1289533.91249799,9850.36506103313,50,0,9
2023-02-13,1288876.90249799,9852.6026725339,48,-0.04,9
2023-02-14,1314111.772498,10041.778915813,50,0,9
2023-02-15,1439763.382498,11010.8289854922,53,0.06,9
2023-02-16,1392063.752498,10642.5009407793,62,0.24,9
2023-02-17,1454292.962498,11123.6651970662,61,0.22,9
2023-02-18,1457959.282498,11152.4327402181,60,0.2,9
2023-02-19,1436664.33249799,10986.6842797704,60,0.2,9
2023-02-20,1470382.932498,11249.1984056237,58,0.16,9
2023-02-21,1447267.95249799,11075.9136469046,60,0.2,9
2023-02-22,1431311.262498,10952.1604913196,59,0.18,9
2023-02-23,1417031.052498,10837.6794753397,56,0.12,9
2023-02-24,1372381.902498,10492.9798558115,53,0.06,9
2023-02-25,1370690.88249799,10482.5073599433,52,0.04,9
2023-02-26,1394278.66249799,10658.1242694022,51,0.02,9
2023-02-27,1390543.60249799,10631.3251890198,50,0,9
2023-02-28,1369793.68249799,10473.1788599546,53,0.06,9
2023-03-01,1398675.462498,10689.4425949979,50,0,9
2023-03-02,1388973.79249799,10616.8636480187,51,0.02,9
2023-02-02,1000000,0,-1,-1,10
2023-02-03,1020400.57555158,10589.4649998991,60,0.2,10
2023-02-04,1015163.97322945,10539.8535866153,58,0.16,10
2023-02-05,1005088.47320858,10363.0749444179,58,0.16,10
2023-02-06,995048.902026659,10286.9141420944,56,0.12,10
2023-02-07,1020655.00325031,10497.525414525,54,0.08,10
2023-02-08,1006489.21705795,10372.5497948393,58,0.16,10
2023-02-09,942422.765342968,9851.48065997639,55,0.1,10
2023-02-10,939665.351493605,9777.93229571683,48,-0.04,10
2023-02-11,953029.710761283,9883.03836387373,49,-0.02,10
2023-02-12,957401.776932782,9850.36506103313,50,0,10
2023-02-13,913380.513324409,9852.6026725339,48,-0.04,10
2023-02-14,922170.709108885,10041.778915813,50,0,10
2023-02-15,993050.933125141,11010.8289854922,53,0.06,10
2023-02-16,954341.073020833,10642.5009407793,62,0.24,10
2023-02-17,984870.620782145,11123.6651970662,61,0.22,10
2023-02-18,993798.661964074,11152.4327402181,60,0.2,10
2023-02-19,978478.818847032,10986.6842797704,60,0.2,10
2023-02-20,993147.813878325,11249.1984056237,58,0.16,10
2023-02-21,979942.498847032,11075.9136469046,60,0.2,10
2023-02-22,979536.9600081,10952.1604913196,59,0.18,10
2023-02-23,967591.788052126,10837.6794753397,56,0.12,10
2023-02-24,946075.950311676,10492.9798558115,53,0.06,10
2023-02-25,945955.873774017,10482.5073599433,52,0.04,10
2023-02-26,965008.931901489,10658.1242694022,51,0.02,10
2023-02-27,954554.609945515,10631.3251890198,50,0,10
2023-02-28,943504.939150608,10473.1788599546,53,0.06,10
2023-03-01,951487.084161039,10689.4425949979,50,0,10
2023-03-02,942925.113753155,10616.8636480187,51,0.02,10
2023-03-03,909770.648293117,10113.0557506302,50,0,10
2023-03-04,907761.65059439,10110.1859365438,50,0,10
2023-03-05,906340.509433323,10150.267815742,47,-0.06,10
2023-03-06,904011.458272255,10140.699763205,48,-0.04,10
2023-03-07,905667.010207368,10041.323188987,49,-0.02,10
2023-03-08,895725.094035869,9816.36026911536,50,0,10
2023-03-09,858909.287801786,9206.94180057634,44,-0.12,10
2023-03-10,857637.468188809,9109.6132763886,34,-0.32,10
2023-03-11,857391.779716037,9243.82671391141,33,-0.34,10
2023-03-12,901130.358659278,9943.14883682562,33,-0.34,10
2023-03-13,968376.014202763,10914.4415663112,49,-0.02,10
2023-03-14,974794.301514467,11170.9430252488,56,0.12,10
2023-03-15,965903.098805309,11000.9597697211,50,0,10
2023-03-16,1027873.59860604,11325.7008134194,52,0.04,10
2023-03-17,1073133.09752842,12426.6882210533,51,0.02,10
2023-03-18,1049567.48400349,12205.6596371801,64,0.28,10
2023-03-19,1072991.44135692,12701.153873677,63,0.26,10
2023-03-20,1060239.6359386,12592.1156139308,66,0.32,10
2023-03-21,1068836.98172308,12759.7324996838,68,0.36,10
2023-03-22,1028736.04123175,12375.2173230722,62,0.24,10
2023-03-23,1058663.74860604,12847.7292711228,57,0.14,10
2023-03-24,1033086.09585516,12467.4913115305,61,0.22,10
2023-03-25,1033819.88624218,12473.0724171793,64,0.28,10
2023-03-26,1053480.92090731,12702.416972852,64,0.28,10
2023-03-27,1002283.95768596,12322.6644125394,64,0.28,10
2023-03-28,1010202.80770682,12373.6319399466,59,0.18,10
2023-03-29,1021349.53501853,12881.2539382183,57,0.14,10
2023-03-30,1024944.13850173,12729.734770421,60,0.2,10
2023-03-31,1030297.20581343,12929.2686553571,63,0.26,10
2023-04-01,1025384.42656662,12923.9889351572,61,0.22,10
2023-04-02,1019770.48501853,12797.7235587453,63,0.26,10
2023-04-03,1004808.14536383,12620.4190845373,63,0.26,10
2023-04-04,1013369.52461064,12779.0939663351,62,0.24,10
2023-04-05,1021146.51194321,12772.2057070926,62,0.24,10
2023-04-06,1015795.94654575,12716.2887122103,63,0.26,10
2023-04-07,1009785.74729894,12658.6444818875,64,0.28,10
2023-04-08,1010434.32422362,12676.8876425231,61,0.22,10
2023-04-09,1019495.80385746,12855.5743352472,61,0.22,10
2023-04-10,1045389.08121089,13461.5591816731,62,0.24,10
2023-04-11,1059401.29277984,13730.1254611148,68,0.36,10
2023-04-12,1051058.45968366,13577.7088196114,65,0.3,10
2023-04-13,1067691.19587602,13784.8194713709,61,0.22,10
2023-04-14,1079298.71129433,13808.6965232164,68,0.36,10
2023-04-15,1087503.23325031,13728.7583443101,68,0.36,10
2023-04-16,1123044.36221441,13723.4780844272,68,0.36,10
2023-04-17,1096363.49561416,13323.3966014084,69,0.38,10
2023-04-18,1112576.72294673,13763.3813202045,58,0.16,10
2023-04-19,1047362.03624218,13059.8858775675,63,0.26,10
2023-04-20,1032149.45736152,12798.4453060422,52,0.04,10
2023-04-21,1029998.13469409,12356.1047090523,50,0,10
2023-04-22,1061550.24555158,12608.6689345078,53,0.06,10
2023-04-23,1055821.76361647,12505.1450996068,56,0.12,10
2023-04-24,1056141.77092817,12471.8435664348,53,0.06,10
2023-04-25,1080700.36021671,12836.6747043954,53,0.06,10
2023-04-26,1063036.39015413,12892.5972074528,56,0.12,10
2023-04-27,1073614.06054115,13381.23493036,59,0.18,10
2023-04-28,1055725.39510197,13310.9563072563,64,0.28,10
2023-04-29,1049856.42893047,13269.6250676958,64,0.28,10
2023-04-05,1000000,0,-1,-1,11
2023-04-06,988491.719054616,12716.2887122103,63,0.26,11
2023-04-07,985158.990272875,12658.6444818875,64,0.28,11
2023-04-08,977263.394816438,12676.8876425231,61,0.22,11
2023-04-09,982603.805019378,12855.5743352472,61,0.22,11
2023-04-10,1009700.82382519,13461.5591816731,62,0.24,11
2023-04-11,998971.085983731,13730.1254611148,68,0.36,11
2023-04-12,1013501.91571704,13577.7088196114,65,0.3,11
2023-04-13,1063483.20178191,13784.8194713709,61,0.22,11
2023-04-14,1109956.23970188,13808.6965232164,68,0.36,11
2023-04-15,1105009.87282226,13728.7583443101,68,0.36,11
2023-04-16,1119877.16550712,13723.4780844272,68,0.36,11
2023-04-17,1096264.75246,13323.3966014084,69,0.38,11
2023-04-18,1111852.39888691,13763.3813202045,58,0.16,11
2023-04-19,1022138.23539892,13059.8858775675,63,0.26,11
2023-04-20,1027010.07114295,12798.4453060422,52,0.04,11
2023-04-21,977274.278484842,12356.1047090523,50,0,11
2023-04-22,990709.937207379,12608.6689345078,53,0.06,11
2023-04-23,984283.990002255,12505.1450996068,56,0.12,11
2023-04-24,973639.406477971,12471.8435664348,53,0.06,11
2023-04-25,986472.216115825,12836.6747043954,53,0.06,11
2023-04-26,986401.288957234,12892.5972074528,56,0.12,11
2023-04-27,1008935.34292455,13381.23493036,59,0.18,11
2023-04-28,999546.811886818,13310.9563072563,64,0.28,11
2023-04-29,1008443.63292944,13269.6250676958,64,0.28,11
2023-04-30,988576.553480006,13275.0862087453,60,0.2,11
2023-05-01,967764.342789737,12737.342127825,63,0.26,11
2023-05-02,988523.272684607,13013.9063345262,55,0.1,11
2023-05-03,1007040.37976253,13172.9928707589,64,0.28,11
2023-05-04,992221.448668474,13091.0560981771,64,0.28,11
2023-05-05,1053608.23359047,13379.6108736315,61,0.22,11
2023-05-06,1002386.56060685,13092.1177219636,60,0.2,11
2023-05-07,988690.758137374,12901.0757831361,64,0.28,11
2023-05-08,976607.82144617,12549.3860688729,60,0.2,11
2023-05-09,976053.51872468,12530.9670694812,51,0.02,11
2023-05-10,973060.626938076,12517.7272686121,52,0.04,11
2023-05-11,948463.40515136,12232.7987229088,52,0.04,11
2023-05-12,955410.65110098,12147.9775081021,49,-0.02,11
2023-05-13,948900.749578675,12140.7777567694,48,-0.04,11
2023-05-14,951070.075692244,12206.5543029172,48,-0.04,11
2023-05-15,960046.047075062,12317.6924332044,50,0,11
2023-05-16,964269.964189621,12256.0771247328,54,0.08,11
2023-05-17,963174.97795124,12430.8199392057,50,0,11
2023-05-18,951774.583071103,12161.6216445487,51,0.02,11
2023-05-19,957983.598460269,12186.9650756207,48,-0.04,11
2023-05-20,961738.063193524,12289.6039498675,48,-0.04,11
2023-05-21,954063.029069646,12126.8245928941,52,0.04,11
2023-05-22,960640.138545941,12171.2688568968,49,-0.02,11
2023-05-23,980034.157660089,12336.5927393452,50,0,11
2023-05-24,951410.869779373,11930.8492981039,50,0,11
2023-05-25,954421.703952174,11998.1694816343,51,0.02,11
2023-05-26,966146.688942445,12102.104039525,49,-0.02,11
2023-05-27,967257.455976225,12171.341006102,48,-0.04,11
2023-05-28,1008863.81974296,12722.7275948341,50,0,11
2023-05-29,1000385.92392304,12572.108523235,52,0.04,11
2023-05-30,1004604.9794468,12550.6487382312,51,0.02,11
2023-05-31,990353.855051235,12329.7532606194,51,0.02,11
2023-06-01,984090.412503478,12148.0408019738,52,0.04,11
2023-06-02,1007808.08384476,12337.7555416543,50,0,11
2023-06-03,1000085.7609715,12259.4222192184,53,0.06,11
2023-06-04,998998.397914716,12281.9213660847,52,0.04,11
2023-06-05,956926.49369766,11653.2159316168,53,0.06,11
2023-06-06,996091.210785479,12343.2594375391,44,-0.12,11
2023-06-07,968296.05414559,11940.8059591869,53,0.06,11
2023-06-08,975438.508729572,12012.2000471862,50,0,11
2023-06-09,972651.029554325,12003.9196496931,50,0,11
2023-06-10,925671.043230048,11728.8336798743,49,-0.02,11
2023-06-11,926310.681064119,11769.1213906759,47,-0.06,11
2023-06-12,920917.250552588,11762.7697513496,47,-0.06,11
2023-06-13,919662.155679845,11773.6635104032,45,-0.1,11
2023-06-14,872554.403107403,11415.1152537861,46,-0.08,11
2023-06-15,881004.456541123,11633.2867201673,41,-0.18,11
2023-06-16,907924.089894175,11973.0575270795,47,-0.06,11
2023-06-17,913135.992566743,12050.5865003446,47,-0.06,11
2023-06-18,909538.570900057,11968.8097558232,49,-0.02,11
2023-06-19,918069.336264761,12203.0600345441,47,-0.06,11
2023-06-20,947064.141414202,12879.1949476156,49,-0.02,11
2023-06-21,998354.52632881,13651.7791060872,59,0.18,11
2023-06-22,989300.366196605,13606.1988458961,65,0.3,11
2023-06-23,1000199.86630924,13979.2244041959,65,0.3,11
2023-06-24,990845.000839295,13909.211234268,62,0.24,11
2023-06-25,1003441.61707039,13872.9609568765,64,0.28,11
2023-06-26,982400.108996373,13790.5786735784,55,0.1,11
2023-06-27,998568.823712561,13983.4723191726,59,0.18,11
2023-06-28,966039.547236621,13708.9259373616,62,0.24,11
2023-06-29,978705.113807906,13877.2860645596,54,0.08,11
2023-06-30,1021923.62017132,13869.4429243018,56,0.12,11
2023-07-01,1017040.56124569,13923.1265706457,59,0.18,11
2023-07-02,1023890.83367353,13935.347119401,63,0.26,11
2023-06-03,1000000,0,-1,-1,12
2023-06-04,1001405.90179149,12281.9213660847,52,0.04,12
2023-06-05,956190.142032064,11653.2159316168,53,0.06,12
2023-06-06,998880.34514378,12343.2594375391,44,-0.12,12
2023-06-07,971775.0392113,11940.8059591869,53,0.06,12
2023-06-08,978682.29002223,12012.2000471862,50,0,12
2023-06-09,976662.185688525,12003.9196496931,50,0,12
2023-06-10,938307.66037878,11728.8336798743,49,-0.02,12
2023-06-11,937754.030118403,11769.1213906759,47,-0.06,12
2023-06-12,933531.793366068,11762.7697513496,47,-0.06,12
2023-06-13,943724.096726417,11773.6635104032,45,-0.1,12
2023-06-14,913914.161021244,11415.1152537861,46,-0.08,12
2023-06-15,925489.548461272,11633.2867201673,41,-0.18,12
2023-06-16,949317.136362986,11973.0575270795,47,-0.06,12
2023-06-17,958424.461765035,12050.5865003446,47,-0.06,12
2023-06-18,953241.238184529,11968.8097558232,49,-0.02,12
2023-06-19,966119.437136765,12203.0600345441,47,-0.06,12
2023-06-20,1009968.47900565,12879.1949476156,49,-0.02,12
2023-06-21,1058539.02865302,13651.7791060872,59,0.18,12
2023-06-22,1048447.71897632,13606.1988458961,65,0.3,12
2023-06-23,1072899.49080807,13979.2244041959,65,0.3,12
2023-06-24,1061523.60160066,13909.211234268,62,0.24,12
2023-06-25,1062865.36813868,13872.9609568765,64,0.28,12
2023-06-26,1053896.45317771,13790.5786735784,55,0.1,12
2023-06-27,1067313.00601211,13983.4723191726,59,0.18,12
2023-06-28,1043136.72258258,13708.9259373616,62,0.24,12
2023-06-29,1055755.26930591,13877.2860645596,54,0.08,12
2023-06-30,1065870.44377712,13869.4429243018,56,0.12,12
2023-07-01,1074600.81401147,13923.1265706457,59,0.18,12
2023-07-02,1074829.87981549,13935.347119401,63,0.26,12
2023-07-03,1089503.97393568,14185.3168070493,62,0.24,12
2023-07-04,1075354.62496086,14007.024352351,64,0.28,12
2023-07-05,1064540.71657731,13890.2910035199,61,0.22,12
2023-07-06,1040557.50130578,13618.9129103668,56,0.12,12
2023-07-07,1055988.14093542,13824.2494615247,55,0.1,12
2023-07-08,1054764.02876896,13797.009777825,58,0.16,12
2023-07-09,1049669.89965407,13739.749149215,55,0.1,12
2023-07-10,1066784.33856692,13850.9839941099,56,0.12,12
2023-07-11,1074071.58917878,13949.9560444548,57,0.14,12
2023-07-12,1063715.67493252,13838.5571407844,64,0.28,12
2023-07-13,1107170.27034559,14312.6492972576,57,0.14,12
2023-07-14,1068300.13091485,13791.25311619,60,0.2,12
2023-07-15,1069888.87336311,13781.2776401923,56,0.12,12
2023-07-16,1060811.56795677,13758.4421499698,57,0.14,12
2023-07-17,1059382.11249523,13716.076203816,54,0.08,12
2023-07-18,1048402.59292725,13588.7848633896,56,0.12,12
2023-07-19,1049804.27846253,13614.0564579954,50,0,12
2023-07-20,1048756.65020069,13561.4893029743,56,0.12,12
2023-07-21,1052116.36260954,13609.1215040231,50,0,12
2023-07-22,1046110.68931824,13564.496254466,52,0.04,12
2023-07-23,1055690.15978161,13695.7796726493,54,0.08,12
2023-07-24,1027691.17569931,13277.8760819141,55,0.1,12
2023-07-25,1028397.30117922,13301.210697728,50,0,12
2023-07-26,1033257.58476809,13355.7284029621,51,0.02,12
2023-07-27,1030767.27479932,13296.804308909,51,0.02,12
